,Word,ExpectedRate
4576,irredeemable/a,2.39425835093
4577,irreducible/a,4.0
4578,irrefutable/a,4.36109740625
4579,irregular/a,3.05430152314
4580,irregularly/r,3.67927482675
4581,irrelevant/a,2.60690908609
4582,irreparable/a,4.15746942435
4583,irreparably/r,4.0
4584,irreplaceable/a,2.2967734606
4585,irrepressible/a,4.38603467358
4586,irresistible/a,4.45865755379
4587,irresistibly/r,4.04182769766
4588,irrespective/r,2.84835559462
4589,irresponsible/a,1.83691243195
4590,irresponsibly/r,1.87605940567
4591,irretrievable/a,5.0
4592,irretrievably/r,3.85192371615
4593,irreverent/a,3.38164673307
4594,irreversible/a,3.3854960171
4595,irreversibly/r,3.0
4596,irrevocable/a,5.0
4597,irrevocably/r,3.55998089721
4598,irritable/a,4.81485922513
4599,irritated/a,2.39809047262
4600,irritating/a,1.31881319396
4601,irritatingly/r,2.66120174379
4602,islamic/a,3.77278489082
4603,isolated/a,2.49642292402
4604,isometric/a,5.0
4605,israeli/a,1.23228464267
4606,italian/a,3.72716959206
4607,italic/a,5.0
4608,itchy/a,2.10341834288
4609,iterative/a,5.0
4610,itsy-bitsy/a,2.11356237465
4611,itty-bitty/a,4.38603467358
4612,jacksonian/a,4.65353199783
4613,jaded/a,2.81181159115
4614,jagged/a,3.0
4615,jailed/a,4.0
4616,jam-packed/a,3.76627805306
4617,jamaican/a,4.65353199783
4618,japanese/a,3.91102492293
4619,jarring/a,3.48656971125
4620,jarringly/r,4.55703465568
4621,jaundiced/a,2.18736627724
4622,javanese/a,4.0
4623,jazzy/a,3.47044664495
4624,jealous/a,3.24473869769
4625,jealously/r,1.38185422482
4626,jeffersonian/a,5.0
4627,jerkily/r,4.0
4628,jerky/a,3.22782575331
4629,jewish/a,3.11889391061
4630,jittery/a,5.0
4631,jocular/a,5.0
4632,joint/a,3.19605529053
4633,jointly/r,1.0
4634,jokingly/r,2.68516137073
4635,jolly/a,2.742706377
4636,jolly/r,3.72121705308
4637,jolting/a,5.0
4638,jolty/a,3.0
4639,journalistic/a,2.79889755945
4640,jovial/a,2.97304388498
4641,joyful/a,3.14727825492
4642,joyfully/r,4.04695247395
4643,joyless/a,1.0
4644,joyous/a,3.05687864132
4645,joyously/r,4.55703465568
4646,judeo-christian/a,2.04325513201
4647,judgmental/a,4.11859161491
4648,judicial/a,3.50623697926
4649,judicially/r,3.0
4650,judicious/a,2.58985203514
4651,judiciously/r,4.0
4652,juicy/a,5.0
4653,jumbled/a,2.918209068
4654,jumbo/a,2.39616513062
4655,jumpy/a,2.37346102764
4656,jungian/a,5.0
4657,junior/a,3.86328750874
4658,just about/r,3.34688752043
4659,just as/r,3.27444866594
4660,just in case/r,3.27691737485
4661,just in time/r,2.91999625867
4662,just now/r,3.33473999989
4663,just right/r,4.32489633978
4664,just so/r,2.98095722265
4665,just then/r,2.25971182237
4666,just/a,5.0
4667,just/r,3.09521832386
4668,justifiable/a,3.10467794759
4669,justifiably/r,3.91688068644
4670,justified/a,2.31748431874
4671,justly/r,2.44772309874
4672,juvenile/a,2.58661296064
4673,keen/a,3.26208977647
4674,keenly/r,4.38409916788
4675,kempt/a,3.54123448058
4676,kept up/a,2.79449083757
4677,key/a,3.20593117418
4678,keynesian/a,3.42123610096
4679,kid-glove/a,5.0
4680,kidney-shaped/a,2.0
4681,kind of/r,2.93179933676
4682,kind-hearted/a,5.0
4683,kind/a,3.37945384364
4684,kindhearted/a,5.0
4685,kindly/r,3.33185003112
4686,kindred/a,3.96241646841
4687,kinetic/a,4.38603467358
4688,king-size/a,3.40064136525
4689,king-sized/a,3.9595135983
4690,kitschy/a,2.95557573591
4691,kitty-corner/a,5.0
4692,knee-deep/a,1.69715550582
4693,knocked out/a,2.48842755391
4694,knowable/a,2.53353250451
4695,knowingly/r,2.28027551472
4696,knowledgeable/a,3.82971349637
4697,known/a,4.23190394263
4698,kooky/a,2.79794679158
4699,korean/a,3.29021722417
4700,kosher/a,3.85192371615
4701,l-shaped/a,4.09378297128
4702,labored/a,2.11356237465
4703,laborious/a,2.87093914562
4704,laboriously/r,3.05443508537
4705,labyrinthian/a,5.0
4706,lackadaisical/a,2.32320531783
4707,lackluster/a,2.49068430162
4708,lacklustre/a,3.37110437324
4709,laconic/a,3.54132184315
4710,laconically/r,2.0
4711,laden/a,2.798033334
4712,laid low/a,5.0
4713,laid up/a,4.48536764095
4714,laid-back/a,3.69416766749
4715,lame/a,1.78838074202
4716,lamely/r,1.0
4717,lamentable/a,2.61456819126
4718,landless/a,4.0
4719,landscaped/a,5.0
4720,languid/a,4.38603467358
4721,languorous/a,5.0
4722,laotian/a,1.0
4723,lapidary/a,5.0
4724,large-scale/a,3.02705182721
4725,large/a,3.60166150524
4726,large/r,2.0
4727,largely/r,3.16889310919
4728,larger-than-life/a,3.97122534766
4729,larger/a,3.54768001492
4730,largish/a,4.0
4731,lascivious/a,1.7539967135
4732,lasciviously/r,4.38603467358
4733,last but not least/r,3.3188378933
4734,last-ditch/a,3.0
4735,last-minute/a,3.50791637043
4736,last/a,3.0775082278
4737,last/r,3.17575178957
4738,lasting/a,3.49360492099
4739,lastly/r,2.70587759879
4740,late/a,3.1367472039
4741,late/r,3.10738990208
4742,lately/r,3.45569307016
4743,later on/r,2.99477887665
4744,later/a,3.13266634094
4745,later/r,2.60715645498
4746,lateral/a,4.75867458492
4747,latest/a,3.14490175868
4748,latin-american/a,5.0
4749,latin/a,3.1830036725
4750,latter-day/a,1.52257964705
4751,latter/a,3.03083008371
4752,laudable/a,2.72352849698
4753,laudably/r,4.0
4754,laudatory/a,5.0
4755,laughable/a,1.59113151142
4756,laughably/r,1.79204614571
4757,laughing/a,3.20842164916
4758,laughingly/r,5.0
4759,lavish/a,3.44718959784
4760,lavishly/r,4.03681396411
4761,law-abiding/a,2.22608379847
4762,lawful/a,5.0
4763,lawfully/r,4.0
4764,lawless/a,1.75545276706
4765,lax/a,2.76332256807
4766,lay/a,3.0
4767,layered/a,2.14266919798
4768,lazily/r,1.26293643217
4769,lazy/a,2.77256797202
4770,leaden/a,1.63611852569
4771,leading/a,2.97703754201
4772,leafy/a,3.87337054093
4773,leaky/a,2.03953554789
4774,lean/a,3.24886453791
4775,least of all/r,1.52437354554
4776,least/a,2.73858296654
4777,leathery/a,5.0
4778,lebanese/a,3.70384796183
4779,lecherous/a,2.13821659482
4780,leery/a,4.23282509463
4781,left over/a,2.52726031407
4782,left-hand/a,2.98404159605
4783,left-handed/a,5.0
4784,left-of-center/a,3.0
4785,left-wing/a,3.20686679757
4786,left/a,3.06497848204
4787,left/r,2.15233498174
4788,leftish/a,1.0
4789,leftist/a,3.22817585939
4790,leftover/a,2.44726088713
4791,legal/a,2.92239978774
4792,legally/r,2.85955424966
4793,legendary/a,3.7121533176
4794,legible/a,5.0
4795,legibly/r,4.0
4796,legislative/a,4.55703465568
4797,legislatively/r,2.0
4798,legitimate/a,2.60485810879
4799,legitimately/r,2.29136312218
4800,leisurely/a,3.71484909508
4801,lengthy/a,2.74424993722
4802,lenient/a,2.65420986228
4803,lesbian/a,2.89008597961
4804,less-traveled/a,5.0
4805,less/a,3.03671620541
4806,less/r,3.04166015467
4807,lesser/a,3.02343625211
4808,let alone/r,2.32248043139
4809,lethal/a,3.15195091405
4810,lethargic/a,3.14247880577
4811,lethargically/r,1.0
4812,level-headed/a,2.35168058893
4813,level/a,1.71735932631
4814,lewd/a,3.0
4815,liable/a,2.07427501759
4816,libelous/a,4.38603467358
4817,liberal/a,3.0900009855
4818,liberally/r,2.4325747029
4819,liberated/a,3.88939077465
4820,liberian/a,5.0
4821,libidinal/a,5.0
4822,licenced/a,3.0
4823,licensed/a,2.66221949922
4824,licentious/a,4.38603467358
4825,lickety split/r,4.23918399439
4826,life-and-death/a,4.38603467358
4827,life-giving/a,5.0
4828,life-sized/a,5.0
4829,life-sustaining/a,5.0
4830,life-threatening/a,3.46617561193
4831,lifeless/a,2.08856773541
4832,lifelike/a,5.0
4833,lifelong/a,3.6667169499
4834,light-hearted/a,4.31100063523
4835,light-heartedly/r,3.0
4836,light/a,3.40064764704
4837,lighthearted/a,3.54123448058
4838,lightly/r,2.71541383474
4839,lightweight/a,3.87760423365
4840,likable/a,2.87909632987
4841,like a shot/r,5.0
4842,like an expert/r,2.19695315671
4843,like clockwork/r,2.63938221434
4844,like crazy/r,3.47252466157
4845,like hell/r,3.54123448058
4846,like kings/r,5.0
4847,like mad/r,2.76332364182
4848,like royalty/r,4.56035235698
4849,like sin/r,3.75345810224
4850,like the devil/r,2.97703754201
4851,like thunder/r,1.0
4852,like-minded/a,2.74084741045
4853,like/a,3.38042002903
4854,likeable/a,2.89154650039
4855,likely/a,3.10062333116
4856,likely/r,2.97755653559
4857,likewise/r,2.7790636888
4858,lilting/a,4.0
4859,lily-livered/a,5.0
4860,limbic/a,2.18736627724
4861,limited/a,3.04192545792
4862,limitedly/r,1.0
4863,limitless/a,3.01115789904
4864,limp/a,1.37062234763
4865,limpid/a,3.54123448058
4866,linear/a,3.42702425357
4867,linearly/r,4.38603467358
4868,lingual/a,2.0
4869,linguistic/a,3.34343143634
4870,linguistically/r,5.0
4871,liquid/a,2.77119378804
4872,listless/a,3.48826976584
4873,listlessly/r,2.58354261067
4874,lit/a,4.0
4875,lite/a,2.8955839581
4876,literal/a,2.99506618927
4877,literally/r,3.09029514723
4878,literary/a,3.26391937653
4879,literate/a,3.99094801375
4880,little by little/r,3.94723849277
4881,little-known/a,4.13370211846
4882,little/a,3.37291477689
4883,little/r,3.00046210614
4884,littler/a,1.0
4885,liturgical/a,5.0
4886,livable/a,4.61118106156
4887,live/a,3.11884335796
4888,live/r,2.75667388033
4889,liveable/a,4.65353199783
4890,lively/a,3.8452192259
4891,liver/a,4.55703465568
4892,livid/a,2.12584131952
4893,living/a,4.33431949745
4894,loaded down/a,2.94159448168
4895,loaded/a,3.75389795384
4896,loath/a,3.26032543543
4897,loathsome/a,3.91172626922
4898,local/a,3.28376517998
4899,localized/a,4.38603467358
4900,locally/r,3.51062853403
4901,located/a,3.5372159336
4902,locomotive/a,5.0
4903,lofty/a,3.14712399831
4904,logarithmic/a,5.0
4905,logical/a,2.95099744069
4906,logically/r,3.04221973102
4907,logistic/a,2.0
4908,logistical/a,2.47074590091
4909,lone/a,2.50320024658
4910,lonely/a,3.02669369794
4911,lonesome/a,1.69715550582
4912,long ago/r,2.90959057097
4913,long since/r,2.58215394425
4914,long-ago/a,5.0
4915,long-distance/a,5.0
4916,long-haired/a,5.0
4917,long-lasting/a,4.29756475352
4918,long-legged/a,2.0
4919,long-lived/a,3.0
4920,long-range/a,3.88939077465
4921,long-run/a,2.19695315671
4922,long-staple/a,5.0
4923,long-suffering/a,3.1767806298
4924,long-term/a,3.39821579518
4925,long-winded/a,2.71643524546
4926,long/a,3.12777650504
4927,long/r,3.05951125666
4928,longer/r,2.67200013606
4929,longingly/r,3.0
4930,longish/a,2.98121960632
4931,longitudinal/a,5.0
4932,longstanding/a,2.77359974067
4933,longtime/a,3.54123448058
4934,look-alike/a,1.38185422482
4935,loony/a,3.03250420735
4936,loopy/a,1.824104789
4937,loose/a,2.75179612904
4938,loose/r,2.8422063882
4939,loosely/r,2.72556763411
4940,lopsided/a,4.0
4941,lossless/a,3.54123448058
4942,lost/a,2.49183827738
4943,loud-mouthed/a,4.0
4944,loud/a,2.62337070383
4945,loud/r,3.35892044533
4946,loudly/r,2.31999692519
4947,lousy/a,2.16105659708
4948,loutish/a,1.0
4949,louvered/a,4.0
4950,lovable/a,4.08494401642
4951,loveable/a,4.77569224427
4952,loveless/a,5.0
4953,lovelorn/a,1.0
4954,lovely/a,3.8660481642
4955,loverly/a,5.0
4956,loving/a,4.16017168529
4957,lovingly/r,3.52648194651
4958,low-budget/a,2.24386295278
4959,low-cal/a,4.71550707449
4960,low-class/a,1.43118351571
4961,low-cost/a,4.42381591244
4962,low-down/a,2.97703754201
4963,low-key/a,3.41057822633
4964,low-keyed/a,5.0
4965,low-level/a,2.26297521669
4966,low-powered/a,1.72522748958
4967,low-priced/a,4.0
4968,low-rise/a,4.29536327026
4969,low-tech/a,3.13901107596
4970,low/a,2.92188983654
4971,low/r,1.65376035901
4972,lowbrow/a,1.0
4973,lower-class/a,4.38603467358
4974,lowest/a,2.80829832084
4975,lowly/a,2.25971182237
4976,loyal/a,2.40219448204
4977,loyally/r,5.0
4978,lucid/a,3.70172666946
4979,lucidly/r,4.79046791799
4980,luckily/r,2.51232533451
4981,luckless/a,5.0
4982,lucky/a,3.23743788405
4983,lucrative/a,2.25486642537
4984,lucullan/a,1.0
4985,ludicrous/a,2.16302940486
4986,ludicrously/r,2.20118970045
4987,lugubrious/a,1.7539967135
4988,lukewarm/a,2.14166059237
4989,luminous/a,4.19487588161
4990,lumpy/a,2.543162415
4991,lunatic/a,2.45467213277
4992,lurid/a,3.22732225031
4993,luscious/a,3.35920458981
4994,lusciously/r,5.0
4995,lush/a,3.83169357771
4996,lustfully/r,5.0
4997,lusty/a,4.23918399439
4998,luxe/a,4.55703465568
4999,luxuriant/a,3.18747161965
5000,luxuriantly/r,5.0
5001,luxurious/a,3.97575109932
5002,luxuriously/r,4.33431949745
5003,lying in wait/a,3.54123448058
5004,lymphatic/a,3.0
5005,lyrical/a,3.60435991854
5006,lyrically/r,4.51170145357
5007,macabre/a,4.0
5008,machiavellian/a,2.88284232657
5009,macho/a,4.55703465568
5010,macrobiotic/a,5.0
5011,macroeconomic/a,3.11045815539
5012,macroscopic/a,4.0
5013,mad/a,2.52092821108
5014,maddening/a,1.0
5015,made-to-order/a,3.75345810224
5016,made-up/a,3.49335299951
5017,madly/r,1.91881091025
5018,magic/a,3.56926118254
5019,magical/a,3.66390772509
5020,magically/r,2.24320781888
5021,magisterial/a,4.0
5022,magna cum laude/a,2.0
5023,magna cum laude/r,2.0
5024,magnanimous/a,2.19695315671
5025,magnanimously/r,3.0
5026,magnetic/a,4.33183922586
5027,magnetically/r,5.0
5028,magnificent/a,4.36250788472
5029,magnificently/r,4.61605030652
5030,main/a,3.13405373165
5031,mainly/r,3.32094344726
5032,majestic/a,3.55295590724
5033,major/a,3.06549702118
5034,make-believe/a,1.87850291256
5035,makeshift/a,2.16768781195
5036,maladaptive/a,2.58354261067
5037,malaysian/a,3.32609991586
5038,male/a,2.56941705065
5039,malefic/a,3.54123448058
5040,malevolent/a,3.70851073443
5041,malformed/a,3.0
5042,malicious/a,3.1090916645
5043,maliciously/r,5.0
5044,malignant/a,2.18736627724
5045,malleable/a,1.824104789
5046,malodorous/a,1.73845721055
5047,maltese/a,5.0
5048,malthusian/a,1.69715550582
5049,mammalian/a,5.0
5050,mammary/a,2.0
5051,mammoth/a,3.56309674164
5052,man-made/a,3.27041748559
5053,man-sized/a,4.23918399439
5054,manageable/a,4.00865261197
5055,managerial/a,3.52180112248
5056,manchurian/a,5.0
5057,mandatorily/r,4.0
5058,mandatory/a,3.24369472994
5059,mangy/a,4.0
5060,maniacal/a,4.55703465568
5061,maniacally/r,4.38603467358
5062,manic/a,3.31425645616
5063,manifest/a,3.29985336809
5064,manifestly/r,1.72522748958
5065,manifold/a,1.0
5066,manipulable/a,3.0
5067,manipulative/a,2.46192348336
5068,manly/a,5.0
5069,manly/r,5.0
5070,mannered/a,2.9269906922
5071,mannerly/a,5.0
5072,manorial/a,5.0
5073,manual/a,2.97550467479
5074,manually/r,3.28536243603
5075,manufactured/a,2.76545673088
5076,many a/a,3.29313872098
5077,many an/a,3.25445700835
5078,many-sided/a,4.0
5079,many/a,3.2005508265
5080,marbled/a,5.0
5081,marginal/a,2.80820943503
5082,marginally/r,2.31995950486
5083,marine/a,4.38603467358
5084,marital/a,3.47135642158
5085,marked-up/a,4.0
5086,marked/a,3.91759326782
5087,markedly/r,3.273400694
5088,marketable/a,2.18256090286
5089,married/a,3.64473803304
5090,martial/a,3.34562254267
5091,marvellous/a,4.16079842595
5092,marvellously/r,4.0
5093,marvelous/a,4.60043373782
5094,marvelously/r,4.92633587753
5095,marxist/a,1.65288930408
5096,masculine/a,2.73568835396
5097,masochistic/a,1.73845721055
5098,mass-produced/a,2.87014849902
5099,mass/a,4.05350838058
5100,massive/a,3.11768051998
5101,massively/r,2.8517023212
5102,masterful/a,4.0839289758
5103,masterfully/r,4.21688717393
5104,matching/a,5.0
5105,matchless/a,4.23918399439
5106,material/a,3.29549338068
5107,materialistic/a,2.20099342479
5108,materially/r,2.64758633625
5109,maternal/a,3.47878903475
5110,mathematical/a,3.54556054854
5111,mathematically/r,2.99718727223
5112,matriarchal/a,1.74800382782
5113,matter-of-fact/a,3.58504088522
5114,mature/a,2.9856739953
5115,matured/a,4.0
5116,maturely/r,4.38603467358
5117,maudlin/a,2.18736627724
5118,maximal/a,5.0
5119,maximally/r,3.67927482675
5120,maximum/a,3.42589729688
5121,maybe/r,2.79176216706
5122,meager/a,2.69486222222
5123,meagre/a,4.23918399439
5124,mealy-mouthed/a,1.0
5125,mealy/a,1.0
5126,mean/a,2.77953751025
5127,meandering/a,1.0
5128,meaningful/a,3.18526263497
5129,meaningfully/r,5.0
5130,meaningless/a,2.14633342649
5131,meanly/r,5.0
5132,meanwhile/r,2.42413908298
5133,measly/a,2.0
5134,measurable/a,3.49303582161
5135,measurably/r,4.38603467358
5136,measured/a,3.01115789904
5137,meat-eating/a,1.94495974794
5138,meatless/a,2.55086832253
5139,meaty/a,3.05221025341
5140,mechanic/a,3.85192371615
5141,mechanical/a,3.41662122194
5142,mechanically/r,3.67927482675
5143,mechanistic/a,3.36693322358
5144,mechanized/a,3.71254666866
5145,meddlesome/a,4.38603467358
5146,medial/a,5.0
5147,median/a,5.0
5148,medical/a,2.91952666591
5149,medically/r,2.96359371611
5150,medicinal/a,2.15356424567
5151,medieval/a,2.8526920723
5152,mediocre/a,2.3190769435
5153,meditative/a,3.52744820837
5154,meditatively/r,3.0
5155,mediterranean/a,4.0
5156,medium-size/a,4.0
5157,medium-sized/a,3.58997590321
5158,medium/a,2.87504537262
5159,meekly/r,3.54123448058
5160,melancholic/a,5.0
5161,melancholy/a,4.49209979271
5162,mellow/a,3.28527072492
5163,melodic/a,2.97304388498
5164,melodious/a,4.71550707449
5165,melodramatic/a,2.51845055343
5166,melodramatically/r,2.0
5167,melted/a,1.7539967135
5168,membranous/a,5.0
5169,memorable/a,3.70233413479
5170,memorably/r,2.99882095098
5171,menacingly/r,1.7539967135
5172,mendacious/a,4.0
5173,menial/a,2.98404159605
5174,menopausal/a,2.55498691407
5175,menstrual/a,3.05732570626
5176,mental/a,3.44895173242
5177,mentally ill/a,3.16293131153
5178,mentally/r,2.93570031632
5179,mercenary/a,2.47550489982
5180,merciful/a,2.82913497669
5181,mercifully/r,1.99673076556
5182,merciless/a,3.18747161965
5183,mercilessly/r,3.2928566839
5184,mere/a,3.03769936222
5185,merely/r,2.87348831099
5186,meretricious/a,5.0
5187,merged/a,4.0
5188,meritorious/a,4.65353199783
5189,merrily/r,1.9774737544
5190,merry/a,1.69715550582
5191,mesmeric/a,4.0
5192,mesmerizing/a,5.0
5193,messianic/a,1.87605940567
5194,messily/r,5.0
5195,messy/a,3.01888533526
5196,metabolic/a,3.63975756703
5197,metallic/a,2.87041147427
5198,metaphoric/a,3.26535723346
5199,metaphorical/a,4.09001096978
5200,metaphorically/r,1.98621301998
5201,metaphysical/a,3.00235962969
5202,meted out/a,5.0
5203,meteoric/a,4.0
5204,methodical/a,4.18946307308
5205,methodically/r,4.24302092533
5206,methodological/a,2.53353250451
5207,methodologically/r,4.23918399439
5208,meticulous/a,3.55727062843
5209,meticulously/r,4.43005159354
5210,metric/a,2.23337381105
5211,metropolitan/a,3.9239982788
5212,mexican/a,3.47940462286
5213,microbial/a,4.0
5214,microeconomic/a,4.0
5215,microscopic/a,2.20691876705
5216,microscopically/r,4.0
5217,mid-atlantic/a,4.0
5218,mid/a,3.49692172554
5219,middle eastern/a,2.92809879102
5220,middle-aged/a,3.22734238716
5221,middle-class/a,5.0
5222,middle-of-the-road/a,3.60664960323
5223,middle/a,3.55927505755
5224,middling/a,3.59037955202
5225,midwestern/a,2.66689837003
5226,mightily/r,3.45624701147
5227,mighty/a,3.54722464172
5228,mighty/r,2.7972879477
5229,migrant/a,2.39425835093
5230,mild-mannered/a,4.75867458492
5231,mild/a,3.22557968428
5232,mildly/r,2.18166961045
5233,militant/a,2.76428346181
5234,militarily/r,4.51170145357
5235,militaristic/a,4.29950191497
5236,military/a,3.24964809433
5237,milky/a,4.38603467358
5238,millennial/a,2.19695315671
5239,millionth/a,5.0
5240,mimetic/a,4.0
5241,mind-bending/a,2.76868237114
5242,mind-blowing/a,2.75681727342
5243,mind-boggling/a,4.33466629788
5244,mind-expanding/a,5.0
5245,minded/a,2.95213060669
5246,mindful/a,3.78900646747
5247,mindfully/r,5.0
5248,mindless/a,2.17958164286
5249,mindlessly/r,2.45131675048
5250,mine run/a,4.05350838058
5251,mini/a,2.84835559462
5252,miniature/a,2.32187636709
5253,minimal/a,3.20360286545
5254,minimalist/a,3.57496714217
5255,minimally/r,2.84093117805
5256,minimum/a,2.73590400882
5257,miniscule/a,2.47612347615
5258,minor/a,3.62650139397
5259,minuscule/a,3.54837240995
5260,minute/a,3.75467459436
5261,minutely/r,1.7539967135
5262,miraculous/a,2.7176293607
5263,miraculously/r,2.62957449076
5264,mired/a,3.67927482675
5265,mirthful/a,1.0
5266,misanthropic/a,4.38603467358
5267,miscellaneous/a,2.78786557493
5268,mischievous/a,4.71550707449
5269,miserable/a,2.17118458655
5270,miserably/r,1.77954038378
5271,miserly/a,4.38603467358
5272,misguided/a,2.22138721873
5273,misleading/a,1.95099451959
5274,misleadingly/r,1.72522748958
5275,misogynistic/a,1.5662989536
5276,missing/a,1.97759200346
5277,missionary/a,2.84616582268
5278,mistaken/a,2.97367440761
5279,mistakenly/r,2.75724693256
5280,mistrustful/a,5.0
5281,misty-eyed/a,5.0
5282,misty/a,5.0
5283,mixed-up/a,2.39425835093
5284,mixed/a,3.0185296859
5285,mnemonic/a,4.38603467358
5286,mobile/a,3.3528186551
5287,mock/a,2.26423723784
5288,mod/a,4.0
5289,modal/a,1.0
5290,model/a,2.79794679158
5291,moderate-sized/a,5.0
5292,moderate/a,3.50637238741
5293,moderately/r,3.07860371769
5294,modern-day/a,2.83806376583
5295,modern/a,3.62997248913
5296,modernistic/a,2.20511034672
5297,modernized/a,4.71550707449
5298,modest/a,3.24274644462
5299,modestly/r,3.21225131834
5300,modular/a,2.742706377
5301,moist/a,3.8287011286
5302,molded/a,2.0
5303,moldy/a,1.83631014687
5304,molecular/a,3.56309674164
5305,momentarily/r,2.95701922533
5306,momentary/a,2.03100262044
5307,momentous/a,3.88590945374
5308,momentously/r,4.0
5309,monarchic/a,3.0
5310,monarchical/a,1.0
5311,monastic/a,2.55498691407
5312,monetary/a,3.23143193067
5313,moneyed/a,3.00884869935
5314,monied/a,4.38603467358
5315,monistic/a,2.0
5316,monochromatic/a,3.85192371615
5317,monogamous/a,4.04182769766
5318,monolithic/a,2.19695315671
5319,monopolistic/a,5.0
5320,monosyllabic/a,2.0
5321,monotheistic/a,3.81030093985
5322,monotone/a,1.7539967135
5323,monotonous/a,2.46465317578
5324,monounsaturated/a,1.0
5325,monstrous/a,3.43087641853
5326,monstrously/r,3.0
5327,month by month/r,4.02986225395
5328,monthly/a,2.40622741585
5329,monthly/r,1.95941549234
5330,monumental/a,3.55144138997
5331,moodily/r,3.0
5332,moody/a,3.77851951848
5333,moonless/a,3.54123448058
5334,moral/a,2.9182893683
5335,moralistic/a,2.8955839581
5336,morally/r,2.46090610336
5337,morbid/a,4.17327050691
5338,morbidly/r,3.01115789904
5339,mordant/a,4.0
5340,more and more/r,3.2076591986
5341,more often than not/r,3.06565751594
5342,more or less/r,2.90935399082
5343,more than/a,3.2187261632
5344,more/a,3.15518513385
5345,more/r,3.22882872596
5346,moreover/r,2.97621207818
5347,moribund/a,1.72522748958
5348,mormon/a,5.0
5349,moronic/a,1.11708503097
5350,morose/a,2.55498691407
5351,morosely/r,5.0
5352,morphological/a,5.0
5353,morphologically/r,5.0
5354,mortal/a,3.5575271878
5355,mortally/r,2.97703754201
5356,mortuary/a,3.0
5357,mosaic/a,5.0
5358,most especially/r,2.82983408873
5359,most importantly/r,3.86678116598
5360,most/a,3.29841075036
5361,most/r,3.55040950526
5362,mostly/r,3.07579980932
5363,motherly/a,2.18736627724
5364,motherly/r,4.55703465568
5365,motionless/a,5.0
5366,motivated/a,3.64692067739
5367,motivational/a,3.13690698717
5368,motley/a,5.0
5369,mouldy/a,2.35168058893
5370,mountainous/a,3.18795691686
5371,mournful/a,2.41289175589
5372,mousy/a,1.73845721055
5373,mouth-watering/a,5.0
5374,movable/a,3.26535723346
5375,moveable/a,2.51849209393
5376,moving/a,4.62271066633
5377,movingly/r,5.0
5378,much as/r,3.27509043443
5379,much/a,3.16850212792
5380,much/r,3.08986306638
5381,mucky/a,4.0
5382,muddy/a,2.80530037195
5383,muggy/a,2.80494769732
5384,multi-color/a,5.0
5385,multi-colored/a,1.96190830028
5386,multi-ethnic/a,5.0
5387,multicellular/a,5.0
5388,multicultural/a,3.91048492268
5389,multidimensional/a,5.0
5390,multifaceted/a,4.65353199783
5391,multifarious/a,4.38603467358
5392,multilateral/a,5.0
5393,multilaterally/r,4.0
5394,multilevel/a,4.0
5395,multilingual/a,2.53353250451
5396,multinational/a,2.85043832299
5397,multiple/a,3.00227556455
5398,multiply/r,5.0
5399,multipurpose/a,4.0
5400,multiracial/a,5.0
5401,multistorey/a,4.0
5402,multistory/a,1.7539967135
5403,multitudinous/a,5.0
5404,multivariate/a,5.0
5405,mundane/a,3.05140558206
5406,municipal/a,3.06782504241
5407,murderous/a,3.91315367446
5408,murderously/r,5.0
5409,murky/a,3.72845430783
5410,muscular/a,2.78726740608
5411,musculoskeletal/a,4.23918399439
5412,mushy/a,2.26174497288
5413,musical/a,3.30538433539
5414,musically/r,4.38603467358
5415,musky/a,1.69715550582
5416,muslim/a,5.0
5417,must/a,5.0
5418,musty/a,2.16655130065
5419,mutable/a,5.0
5420,mutagenic/a,4.0
5421,mutant/a,2.11356237465
5422,mute/a,2.14085460109
5423,muted/a,3.57394525613
5424,mutely/r,1.72522748958
5425,mutual/a,3.29549716061
5426,mutually beneficial/a,2.70547933226
5427,mutually exclusive/a,2.57423362375
5428,mutually/r,2.99659142014
5429,myeloid/a,5.0
5430,myocardial/a,5.0
5431,myopic/a,2.98195352459
5432,myriad/a,3.56978435079
5433,mysterious/a,2.71793006508
5434,mysteriously/r,1.99967143283
5435,mystic/a,2.67565076534
5436,mystical/a,2.82316734971
5437,mystically/r,5.0
5438,mystified/a,3.0
5439,mythic/a,1.88600801586
5440,mythical/a,3.33568083625
5441,mythological/a,2.94439181437
5442,nagging/a,3.954771379
5443,nail-biting/a,2.63938221434
5444,naive/a,2.74644145116
5445,naively/r,2.52362386422
5446,naked/a,2.38410964536
5447,nakedly/r,2.12584131952
5448,namby-pamby/a,5.0
5449,nameless/a,3.34343143634
5450,namely/r,3.28561514573
5451,narcissistic/a,2.22179863189
5452,narcotic/a,3.39505771671
5453,narrative/a,3.42544141429
5454,narrow-minded/a,2.21313104074
5455,narrow/a,2.80119118419
5456,narrowly/r,3.39183022861
5457,nasal/a,2.32320531783
5458,nascent/a,3.85192371615
5459,nastily/r,1.0
5460,nasty/a,2.26248735031
5461,natal/a,4.23918399439
5462,national socialist/a,2.82983408873
5463,national/a,3.49629354755
5464,nationalist/a,2.61590999074
5465,nationalistic/a,2.55086832253
5466,nationally/r,2.43457918023
5467,nationwide/a,2.49899074029
5468,native american/a,2.93009020417
5469,native-born/a,4.38603467358
5470,native/a,3.57336693594
5471,natriuretic/a,5.0
