Word,ExpectedRate
like hell,3.541234481
like kings,5
like mad,2.763323642
like royalty,4.560352357
like sin,3.753458102
like the devil,2.977037542
like thunder,1
like-minded,2.74084741
like,3.380420029
likeable,2.8915465
likely,3.100623331
likely,2.977556536
likewise,2.779063689
lilting,4
lily-livered,5
limbic,2.187366277
limited,3.041925458
limitedly,1
limitless,3.011157899
limp,1.370622348
limpid,3.541234481
linear,3.427024254
linearly,4.386034674
lingual,2
linguistic,3.343431436
linguistically,5
liquid,2.771193788
listless,3.488269766
listlessly,2.583542611
lit,4
lite,2.895583958
literal,2.995066189
literally,3.090295147
literary,3.263919377
literate,3.990948014
little by little,3.947238493
little-known,4.133702118
little,3.372914777
little,3.000462106
littler,1
liturgical,5
livable,4.611181062
live,3.118843358
live,2.75667388
liveable,4.653531998
lively,3.845219226
liver,4.557034656
livid,2.12584132
living,4.334319497
loaded down,2.941594482
loaded,3.753897954
loath,3.260325435
loathsome,3.911726269
local,3.28376518
localized,4.386034674
locally,3.510628534
located,3.537215934
locomotive,5
lofty,3.147123998
logarithmic,5
logical,2.950997441
logically,3.042219731
logistic,2
logistical,2.470745901
lone,2.503200247
lonely,3.026693698
lonesome,1.697155506
long ago,2.909590571
long since,2.582153944
long-ago,5
long-distance,5
long-haired,5
long-lasting,4.297564754
long-legged,2
long-lived,3
long-range,3.889390775
long-run,2.196953157
long-staple,5
long-suffering,3.17678063
long-term,3.398215795
long-winded,2.716435245
long,3.127776505
long,3.059511257
longer,2.672000136
longingly,3
longish,2.981219606
longitudinal,5
longstanding,2.773599741
longtime,3.541234481
look-alike,1.381854225
loony,3.032504207
loopy,1.824104789
loose,2.751796129
loose,2.842206388
loosely,2.725567634
lopsided,4
lossless,3.541234481
lost,2.491838277
loud-mouthed,4
loud,2.623370704
loud,3.358920445
loudly,2.319996925
lousy,2.161056597
loutish,1
louvered,4
lovable,4.084944016
loveable,4.775692244
loveless,5
lovelorn,1
lovely,3.866048164
loverly,5
loving,4.160171685
lovingly,3.526481947
low-budget,2.243862953
low-cal,4.715507074
low-class,1.431183516
low-cost,4.423815912
low-down,2.977037542
low-key,3.410578226
low-keyed,5
low-level,2.262975217
low-powered,1.72522749
low-priced,4
low-rise,4.29536327
low-tech,3.139011076
low,2.921889837
low,1.653760359
lowbrow,1
lower-class,4.386034674
lowest,2.808298321
lowly,2.259711822
loyal,2.402194482
loyally,5
lucid,3.701726669
lucidly,4.790467918
luckily,2.512325335
luckless,5
lucky,3.237437884
lucrative,2.254866425
lucullan,1
ludicrous,2.163029405
ludicrously,2.2011897
lugubrious,1.753996714
lukewarm,2.141660592
luminous,4.194875882
lumpy,2.543162415
lunatic,2.454672133
lurid,3.22732225
luscious,3.35920459
lusciously,5
lush,3.831693578
lustfully,5
lusty,4.239183994
luxe,4.557034656
luxuriant,3.18747162
luxuriantly,5
luxurious,3.975751099
luxuriously,4.334319497
lying in wait,3.541234481
lymphatic,3
lyrical,3.604359919
lyrically,4.511701454
macabre,4
machiavellian,2.882842327
macho,4.557034656
macrobiotic,5
macroeconomic,3.110458155
macroscopic,4
mad,2.520928211
maddening,1
made-to-order,3.753458102
made-up,3.493353
madly,1.91881091
magic,3.569261183
magical,3.663907725
magically,2.243207819
magisterial,4
magna cum laude,2
magna cum laude,2
magnanimous,2.196953157
magnanimously,3
magnetic,4.331839226
magnetically,5
magnificent,4.362507885
magnificently,4.616050307
main,3.134053732
mainly,3.320943447
majestic,3.552955907
major,3.065497021
make-believe,1.878502913
makeshift,2.167687812
maladaptive,2.583542611
malaysian,3.326099916
male,2.569417051
malefic,3.541234481
malevolent,3.708510734
malformed,3
malicious,3.109091665
maliciously,5
malignant,2.187366277
malleable,1.824104789
malodorous,1.738457211
maltese,5
malthusian,1.697155506
mammalian,5
mammary,2
mammoth,3.563096742
man-made,3.270417486
man-sized,4.239183994
manageable,4.008652612
managerial,3.521801122
manchurian,5
mandatorily,4
mandatory,3.24369473
mangy,4
maniacal,4.557034656
maniacally,4.386034674
manic,3.314256456
manifest,3.299853368
manifestly,1.72522749
manifold,1
manipulable,3
manipulative,2.461923483
manly,5
manly,5
mannered,2.926990692
mannerly,5
manorial,5
manual,2.975504675
manually,3.285362436
manufactured,2.765456731
many a,3.293138721
many an,3.254457008
many-sided,4
many,3.200550827
marbled,5
marginal,2.808209435
marginally,2.319959505
marine,4.386034674
marital,3.471356422
marked-up,4
marked,3.917593268
markedly,3.273400694
marketable,2.182560903
married,3.644738033
martial,3.345622543
marvellous,4.160798426
marvellously,4
marvelous,4.600433738
marvelously,4.926335878
marxist,1.652889304
masculine,2.735688354
masochistic,1.738457211
mass-produced,2.870148499
mass,4.053508381
massive,3.11768052
massively,2.851702321
masterful,4.083928976
masterfully,4.216887174
matching,5
matchless,4.239183994
material,3.295493381
materialistic,2.200993425
materially,2.647586336
maternal,3.478789035
mathematical,3.545560549
mathematically,2.997187272
matriarchal,1.748003828
matter-of-fact,3.585040885
mature,2.985673995
matured,4
maturely,4.386034674
maudlin,2.187366277
maximal,5
maximally,3.679274827
maximum,3.425897297
maybe,2.791762167
meager,2.694862222
meagre,4.239183994
mealy-mouthed,1
mealy,1
mean,2.77953751
meandering,1
meaningful,3.185262635
meaningfully,5
meaningless,2.146333426
meanly,5
meanwhile,2.424139083
measly,2
measurable,3.493035822
measurably,4.386034674
measured,3.011157899
meat-eating,1.944959748
meatless,2.550868323
meaty,3.052210253
mechanic,3.851923716
mechanical,3.416621222
mechanically,3.679274827
mechanistic,3.366933224
mechanized,3.712546669
meddlesome,4.386034674
medial,5
median,5
medical,2.919526666
medically,2.963593716
medicinal,2.153564246
medieval,2.852692072
mediocre,2.319076944
meditative,3.527448208
meditatively,3
mediterranean,4
medium-size,4
medium-sized,3.589975903
medium,2.875045373
meekly,3.541234481
melancholic,5
melancholy,4.492099793
mellow,3.285270725
melodic,2.973043885
melodious,4.715507074
melodramatic,2.518450553
melodramatically,2
melted,1.753996714
membranous,5
memorable,3.702334135
memorably,2.998820951
menacingly,1.753996714
mendacious,4
menial,2.984041596
menopausal,2.554986914
menstrual,3.057325706
mental,3.448951732
mentally ill,3.162931312
mentally,2.935700316
mercenary,2.4755049
merciful,2.829134977
mercifully,1.996730766
merciless,3.18747162
mercilessly,3.292856684
mere,3.037699362
merely,2.873488311
meretricious,5
merged,4
meritorious,4.653531998
merrily,1.977473754
merry,1.697155506
mesmeric,4
mesmerizing,5
messianic,1.876059406
messily,5
messy,3.018885335
metabolic,3.639757567
metallic,2.870411474
metaphoric,3.265357233
metaphorical,4.09001097
metaphorically,1.98621302
metaphysical,3.00235963
meted out,5
meteoric,4
methodical,4.189463073
methodically,4.243020925
methodological,2.533532505
methodologically,4.239183994
meticulous,3.557270628
meticulously,4.430051594
metric,2.233373811
metropolitan,3.923998279
mexican,3.479404623
microbial,4
microeconomic,4
microscopic,2.206918767
microscopically,4
mid-atlantic,4
mid,3.496921726
middle eastern,2.928098791
middle-aged,3.227342387
middle-class,5
middle-of-the-road,3.606649603
middle,3.559275058
middling,3.590379552
midwestern,2.66689837
mightily,3.456247011
mighty,3.547224642
mighty,2.797287948
migrant,2.394258351
mild-mannered,4.758674585
mild,3.225579684
mildly,2.18166961
militant,2.764283462
militarily,4.511701454
militaristic,4.299501915
military,3.249648094
milky,4.386034674
millennial,2.196953157
millionth,5
mimetic,4
mind-bending,2.768682371
mind-blowing,2.756817273
mind-boggling,4.334666298
mind-expanding,5
minded,2.952130607
mindful,3.789006467
mindfully,5
mindless,2.179581643
mindlessly,2.45131675
mine run,4.053508381
mini,2.848355595
miniature,2.321876367
minimal,3.203602865
minimalist,3.574967142
minimally,2.840931178
minimum,2.735904009
miniscule,2.476123476
minor,3.626501394
minuscule,3.54837241
minute,3.754674594
minutely,1.753996714
miraculous,2.717629361
miraculously,2.629574491
mired,3.679274827
mirthful,1
misanthropic,4.386034674
miscellaneous,2.787865575
mischievous,4.715507074
miserable,2.171184587
miserably,1.779540384
miserly,4.386034674
misguided,2.221387219
misleading,1.95099452
misleadingly,1.72522749
misogynistic,1.566298954
missing,1.977592003
missionary,2.846165823
mistaken,2.973674408
mistakenly,2.757246933
mistrustful,5
misty-eyed,5
misty,5
mixed-up,2.394258351
mixed,3.018529686
mnemonic,4.386034674
mobile,3.352818655
mock,2.264237238
mod,4
modal,1
model,2.797946792
moderate-sized,5
moderate,3.506372387
moderately,3.078603718
modern-day,2.838063766
modern,3.629972489
modernistic,2.205110347
modernized,4.715507074
modest,3.242746445
modestly,3.212251318
modular,2.742706377
moist,3.828701129
molded,2
moldy,1.836310147
molecular,3.563096742
momentarily,2.957019225
momentary,2.03100262
momentous,3.885909454
momentously,4
monarchic,3
monarchical,1
monastic,2.554986914
monetary,3.231431931
moneyed,3.008848699
monied,4.386034674
monistic,2
monochromatic,3.851923716
monogamous,4.041827698
monolithic,2.196953157
monopolistic,5
monosyllabic,2
monotheistic,3.81030094
monotone,1.753996714
monotonous,2.464653176
monounsaturated,1
monstrous,3.430876419
monstrously,3
month by month,4.029862254
monthly,2.406227416
monthly,1.959415492
monumental,3.55144139
moodily,3
moody,3.778519518
moonless,3.541234481
moral,2.918289368
moralistic,2.895583958
morally,2.460906103
morbid,4.173270507
morbidly,3.011157899
mordant,4
more and more,3.207659199
more often than not,3.065657516
more or less,2.909353991
more than,3.218726163
more,3.155185134
more,3.228828726
moreover,2.976212078
moribund,1.72522749
mormon,5
moronic,1.117085031
morose,2.554986914
morosely,5
morphological,5
morphologically,5
mortal,3.557527188
mortally,2.977037542
mortuary,3
mosaic,5
most especially,2.829834089
most importantly,3.866781166
most,3.29841075
most,3.550409505
mostly,3.075799809
motherly,2.187366277
motherly,4.557034656
motionless,5
motivated,3.646920677
motivational,3.136906987
motley,5
mouldy,2.351680589
mountainous,3.187956917
mournful,2.412891756
mousy,1.738457211
mouth-watering,5
movable,3.265357233
moveable,2.518492094
moving,4.622710666
movingly,5
much as,3.275090434
much,3.168502128
much,3.089863066
mucky,4
muddy,2.805300372
muggy,2.804947697
multi-color,5
multi-colored,1.9619083
multi-ethnic,5
multicellular,5
multicultural,3.910484923
multidimensional,5
multifaceted,4.653531998
multifarious,4.386034674
multilateral,5
multilaterally,4
multilevel,4
multilingual,2.533532505
multinational,2.850438323
multiple,3.002275565
multiply,5
multipurpose,4
multiracial,5
multistorey,4
multistory,1.753996714
multitudinous,5
multivariate,5
mundane,3.051405582
municipal,3.067825042
murderous,3.913153674
murderously,5
murky,3.728454308
muscular,2.787267406
musculoskeletal,4.239183994
mushy,2.261744973
musical,3.305384335
musically,4.386034674
musky,1.697155506
muslim,5
must,5
musty,2.166551301
mutable,5
mutagenic,4
mutant,2.113562375
mute,2.140854601
muted,3.573945256
mutely,1.72522749
mutual,3.295497161
mutually beneficial,2.705479332
mutually exclusive,2.574233624
mutually,2.99659142
myeloid,5
myocardial,5
myopic,2.981953525
myriad,3.569784351
mysterious,2.717930065
mysteriously,1.999671433
mystic,2.675650765
mystical,2.82316735
mystically,5
mystified,3
mythic,1.886008016
mythical,3.335680836
mythological,2.944391814
nagging,3.954771379
nail-biting,2.639382214
naive,2.746441451
naively,2.523623864
naked,2.384109645
nakedly,2.12584132
namby-pamby,5
nameless,3.343431436
namely,3.285615146
narcissistic,2.221798632
narcotic,3.395057717
narrative,3.425441414
narrow-minded,2.213131041
narrow,2.801191184
narrowly,3.391830229
nasal,2.323205318
nascent,3.851923716
nastily,1
nasty,2.26248735
natal,4.239183994
national socialist,2.829834089
national,3.496293548
nationalist,2.615909991
nationalistic,2.550868323
nationally,2.43457918
nationwide,2.49899074
native american,2.930090204
native-born,4.386034674
native,3.573366936
natriuretic,5
natural,3.331970238
naturalistic,2.955575736
naturalized,4.386034674
naturally occurring,5
naturally,3.039269109
naughty,4.834163945
nauseated,5
nauseating,5
nauseous,2.795414282
nautical,4.011667416
naval,4.233943364
navigable,4.557034656
navigational,4.173270507
nazi,4.132110745
neanderthal,2.583542611
near,3.615331403
near,2.678291091
nearby,3.377009395
nearby,3.596780798
nearly,2.912438752
nearsighted,4
neat,3.537670743
neatly,3.048347644
nebulous,2.446208886
necessarily,3.214862286
necessary,3.166197883
neck and neck,3
neck and neck,3
necked,4
needed,4
needful,4
needless,2.226711909
needlessly,2.624623162
needy,2.810843882
nefarious,2.56660034
negative,3.373746871
negatively,3.233455743
neglectful,3.926556775
negligent,1.179331261
negligible,3.135001985
negotiable,5
neighboring,3.266144282
neoclassic,5
neoclassical,4.194875882
neoliberal,5
neolithic,4.386034674
neonatal,5
nerve-racking,5
nervous,3.68724994
nervously,3.438525424
net,2.832117965
neural,3.740740016
neurologic,2
neurological,3.849556115
neuronal,5
neuropsychological,5
neurotic,2.72770857
neuter,1
neutral-colored,5
neutral,3.108557637
never again,1.683653746
never-ending,3.059007404
never,2.770447114
nevertheless,3.469526656
new zealander,3.679274827
new,3.145447473
newborn,3.427491898
newfangled,5
newly,3.456305567
newsworthy,3.227825753
newtonian,4
next door,3.240582052
next-to-last,5
next,3.022784081
next,2.806251331
nicaraguan,3.541234481
nice,3.499816547
nicely,3.709230408
nickel-and-dime,5
nifty,3.270518462
nigerian,5
niggling,5
nigh,1.753996714
nightly,3.396268461
nightly,4.485367641
nightmarish,3.576175758
nihilistic,2.982687291
nimble,4.418123868
nimbly,2
nine times,3.889390775
nineteen,4.268091093
nineteenth,3.579128735
ninety-eight,1.697155506
ninety-five,4.386034674
ninety-nine,5
ninety-seven,5
ninth,3.041283552
nippy,3.371104373
nitric,5
no doubt,3.065131026
no end,2.380301007
no longer,2.673562152
no matter what happens,3.851923716
no matter,3.223820287
no more,2.870326078
no-frills,3.064254978
no-nonsense,3.684318651
no-win,3.449876208
no,2.601135532
noble,3.077667667
nocturnal,3.449876208
nocturnally,3
noetic,5
noiseless,4.557034656
noisily,1.952473137
noisome,1.753996714
noisy,2.949135494
nomadic,4.041827698
nominal,3.987849931
nominally,2.562647381
non-automatic,3
non-living,5
non-negotiable,1.697155506
non-paying,1.697155506
non-verbally,1
non-white,4.557034656
non,3.025576683
nonchalant,2.523733985
nonchalantly,1.596498132
nondenominational,5
nondescript,3.195304398
nonessential,4
nonetheless,3.851608491
nonexistent,2.517070629
nonfat,4.386034674
nonfictional,4.557034656
nonhuman,5
nonjudgmental,4.386034674
nonlinear,4.557034656
nonmaterial,5
nonobjective,2
nonpareil,4
nonpartisan,4.386034674
nonpersonal,1
nonpolitical,4
nonprofessional,5
nonprofit,4.738862767
nonrational,1
nonrenewable,5
nonsectarian,5
nonsense,3.206866798
nonsensical,1.745646226
nonspecific,5
nonstick,1
nonstop,2.855031335
nontraditional,2.187366277
nonunion,2
nonverbal,2.116044124
nonviolent,3.260325435
normal,2.979002669
normally,3.225300193
normative,2.843240949
north african,4.163956799
north american,3.159691169
north korean,5
north vietnamese,4
north,3.077802535
north,3.667822511
northbound,4
northeast,4.386034674
northeastern,4.239183994
northern,3.715209843
northwest,3.090816549
northwestern,5
norwegian,4
nosed,5
nostalgic,3.630800459
nostalgically,2.583542611
nosy,4.173270507
not bad,3.154266525
not guilty,2.319589118
not intrusive,4.362603278
not surprised,2.774728828
not to mention,2.606231546
not,2.83606845
notable,3.483622771
notably,2.912455732
noted,3.395057717
noteworthy,3.376603663
noticeable,3.361874562
noticeably,3.030090697
noticed,3.057360333
notional,5
notorious,2.889999364
notoriously,3.051586724
notwithstanding,1.753996714
nourished,5
nourishing,5
novel,2.934912949
now and again,3.574100213
now and then,3.808365201
now now,3.055080239
now,3.0872289
nowadays,3.315573639
nowhere,2.507871903
noxious,4.173270507
nubby,5
nubile,5
nuclear,3.273155352
nude,1.825777156
null,1
numb,3.002380794
numbing,4
numerable,5
numeric,3.488269766
numerical,3.340109233
numerous,3.0426356
numinous,4
nutrient,3.950356822
nutritional,3.06503632
nutritionally,3.006379945
nutritious,3.686309428
nutritive,4.053508381
nutty,2.139810003
o'clock,2.918535152
o.k.,3.127108886
o.k.,4
obdurate,1
obedient,2.802691223
obediently,5
obese,2.965208772
objectionable,2.589852035
objectionably,3
objective,2.910466788
objectively,3.646348884
obligated,2.196953157
obligatory,3.010193125
obliged,2.533532505
obliging,4.557034656
oblique,1.753996714
obliquely,3.395057717
oblivious,2.928390146
obnoxious,2.362419231
obnoxiously,2.680779287
obscene,2.599512204
obscenely,2.918209068
obscure,3.072231137
obscurely,3
obsequious,2.354084334
observable,3.086363252
observant,3.127159922
observational,4
observed,3.541288115
obsessive-compulsive,2.977037542
obsessive,4.157711025
obsessively,3.291663867
obsolete,2.469388411
obstinate,4
obstinately,5
obstreperous,1
obtainable,4.386034674
obtrusive,4.200960503
obtuse,5
obvious,2.559696229
obviously,2.652026996
occasional,3.397785627
occasionally,3.17384546
occupational,3.053894011
occupied,2.83818659
odd,3.024374107
oddly,3.070439683
odds-on,4
odious,2.669134697
of a sudden,2.264074741
of age,3.563021379
of all time,2.928982471
of course,3.072711106
of each person,3.10299547
of import,3.307467463
of late,3.146826145
of necessity,3.032504207
of the essence,4.243929937
off and on,2.605241182
off guard,2.967362171
off the beaten track,3.324993334
off the cuff,2.583542611
off the hook,2.686890084
off the record,3.609711389
off-and-on,5
off-base,4.557034656
off-center,4.386034674
off-guard,4
off-limits,4
off-line,4
off-putting,2.980584934
off-site,2.888788571
off-street,2.66689837
off-the-cuff,3.679274827
off-the-rack,1
off-the-shelf,2.868868503
off-the-wall,5
off-white,5
off,4
off,2.876851074
offbeat,4.585870235
offended,3.403191496
offensive,2.093108622
offensively,1
offhand,1.876059406
offhand,2.554986914
offhanded,5
official,2.771793874
officially,3.393217876
officious,2.554986914
offish,5
offshore,3.679274827
offshore,3.326099916
often,3.31220684
ok,2.681713659
ok,3.114251019
okay,2.736343779
old-fashioned,3.076666075
old-hat,2
old-time,4.676987447
old-world,3.733642786
old,3.013521469
olden,5
older,3.387513284
oldish,2.322197275
olfactory,4
oligarchic,5
olive,2.807000979
olympian,5
olympic,3.284018475
ominous,3.098653664
ominously,2.950445642
omnipotent,3.396598446
omnipresent,3.103615712
omniscient,3.889390775
omnivorous,2.405336226
on a higher floor,3.232989215
on a lower floor,2.842129009
on a regular basis,3.062151927
on air,2.81058292
on all fours,2
on an individual basis,3.889390775
on and off,3.165607576
on approval,5
on average,3.460818012
on base,2.976596229
on board,3.341710471
on camera,1.957406721
on earth,3.137690077
on faith,3.505972005
on fire,1.878751694
on guard,4.687563235
on hand,3.787116402
on it,2.943471427
on occasion,3.418481226
on one hand,2.657856848
on paper,2.761609329
on purpose,2.908174721
on request,3.1209863
on tap,3.686498396
on that point,3.116717574
on that,2.9884072
on the average,3.187779635
on the button,3.313506771
on the button,3.313506771
on the contrary,3.388815748
on the dot,3.135301725
on the face of it,3.818375464
on the fence,3.9403142
on the fly,3.447557984
on the go,3.745342237
on the hook,2.690420991
on the job,3.523226063
on the loose,3.125739889
on the nose,4
on the nose,4
on the offensive,5
on the one hand,3.119960344
on the other hand,3.039507139
on the side,3.051378929
on the sly,5
on the spot,3.164967678
on the spur of the moment,2.852136692
on the table,2.810521325
on the way,3.139642505
on the whole,3.02370446
on the wing,5
on time,3.392594281
on trial,2.719361282
on your guard,4.386034674
on-going,3.938464102
on-line,3.398016449
on-site,3.451596119
on-street,3.779014875
on-the-job,4.386034674
on-the-spot,3.312963962
on,4.386034674
once again,3.161357835
once and for all,3.035842762
once in a while,3.493178482
once more,3.214587213
once,3.113702487
one after another,3.593221423
one and only,2.58580773
one at a time,3.198617845
one by one,2.611654668
one hundred forty,3
one hundred,3.619703323
one thousand,3.683401237
one time,2.892248042
one-armed,5
one-celled,5
one-dimensional,2.008021323
one-eyed,5
one-handed,5
one-man,4
one-on-one,3.433156317
one-party,2
one-sided,2.188928268
one-time,2.657082975
one-to-one,4
one-way,3.053479708
one-year-old,5
one-year,3.74198973
onerous,2.356344658
onetime,4
ongoing,3.072111439
online,2.832274245
only if,2.627388914
only too,3.615278706
only when,2.982489056
only,3.309908158
only,3.025340068
ontological,1.968306708
onward,4.715507074
opaque,2.601394618
open-air,3.622477466
open-ended,2.892372607
open-minded,3.885661576
open-plan,5
open-source,5
open,3.177993188
opening,5
openly,3.023418132
operable,2.292180619
operant,1
operatic,5
operational,2.914557413
operationally,4
operative,3.04961563
opinionated,3.541234481
opinionative,3
opportune,1.824104789
opportunistic,2.297067868
opposable,3
opposing,3.155064048
opposite,3.251772501
oppressed,4.715507074
oppressive,3.635442912
oppressively,2.924472918
optical,3.537297827
optimal,3.247587431
optimally,2.470745901
optimistic,3.505450521
optimistically,2.226987298
optimum,4.322929066
optional,3.0994822
optionally,5
opulent,3.443520357
opulently,5
or else,2.807794206
or so,2.959373286
oral,2.534151386
orange,3.357299916
oratorical,4
orbital,5
orchestral,2.322197275
orderly,2.713460153
ordinarily,3.467127862
ordinary,3.284443225
organic,3.159099367
organically,3.526199546
organisational,4.157469424
organised,3.799770825
organizational,4.017568323
organized,4.208584191
orgiastic,1
oriental,3.537709527
oriented,4
original,2.326571514
originally,3.167908128
ornamental,4.173270507
ornate,3.588352499
ornately,2
ornery,2.394258351
orthodox,3.561231323
orthopedic,3.494323715
osmotic,4
ostensible,2.615909991
ostensibly,2.689814097
ostentatious,2.829134977
ostentatiously,4
other than,2.906496802
other,3.075679458
otherwise,3.0336487
otherworldly,5
otiose,4
out front,3.235861706
out loud,3.486648363
out of doors,4.239183994
out of hand,3.006989119
out of nothing,1.931633111
out of place,3.263872054
out of place,3.263872054
out of practice,4.557034656
out of print,2.155579608
out of reach,3.016432881
out of sight,3.442187577
out of sight,3.442187577
out of stock,2.685920856
out of the blue,2.41083207
out of the blue,2.41083207
out of the question,2.441269263
out of the way,3.430294663
out of thin air,2.673878012
out of true,1
out of use,4.034332942
out of view,5
out of wedlock,5
out of whack,2.92866947
out of work,4.041827698
out of,2.792241113
out to,3.041578916
out-and-out,1.414671615
out-of-bounds,3
out-of-date,2.4755049
out-of-the-way,5
out-of-town,3.049999518
out,2.824037004
outbound,2.187366277
outdated,2.654375462
outdoor,3.663624268
outer,3.188833819
outfitted,4.239183994
outgoing,3.494847817
outlandish,2.602655217
outlandishly,1.697155506
outlawed,5
outlying,2.829134977
outmoded,1
outraged,2.542372952
outrageous,2.863909317
outrageously,3.192875761
outright,2.053417084
outright,2.704223607
outside,3.051819255
outside,2.869649035
outsized,2.554986914
outspoken,4.490295109
outstanding,4.028821925
outstandingly,4.687563235
outward,4.173270507
outward,2.918209068
outwardly,3.462418409
outwards,5
oval,4.103361836
ovarian,5
over again,2.956402618
over and over again,2.880932937
over and over,2.897837665
over here,3.266940692
over-the-hill,5
over-the-top,2.438985385
over,3.011295208
overactive,3.502232531
overaged,5
overall,3.227566558
overbearing,3.541234481
overbearingly,2
overblown,2.04275038
overboard,3.0952116
overburdened,3.550712007
overcast,3.18747162
overconfident,3.326099916
overdressed,4
overdue,2.521780136
overenthusiastic,2.554986914
overgenerous,5
overgrown,4.239183994
overhead,2.292118322
overhead,3.03986293
overladen,5
overloaded,4.386034674
overly,2.989804648
overnight,3.15165075
overnight,3.19802163
overpriced,2.114427786
overprotective,4.034332942
overripe,4
overseas,2.905441555
overseas,2.998327061
oversize,2.918209068
oversized,3.709709439
overstuffed,3.366411331
overt,5
overtime,2.768682371
overtly,2.427426606
overweight,3.013827894
overwhelming,3.34146255
overwhelmingly,3.351962167
overwrought,1.82190431
overzealous,1.993626033
own,3.246636777
owned,1
p.m.,2.548646621
packed,3.232935156
padded,2.490515967
pagan,5
paid,2
pain-free,3.18747162
pained,3.449876208
painful,2.827068694
painfully,2.348157823
painless,4.496666685
painlessly,4.687563235
painstakingly,3.801157604
painted,3.054115618
pakistani,5
palatable,2.88742977
palatial,3.834752918
pale blue,2.941594482
pale,2.468407806
paleontological,5
palestinian,3
palpable,3.666061789
palpably,4.194875882
paltry,2.365628843
panamanian,2.408928632
pancreatic,5
pandemic,4.386034674
panegyric,2
panic-stricken,3.541234481
panicky,2
panoramic,4.125598881
pantheistic,2
papal,5
paper thin,2.048081859
par excellence,4.611181062
paradoxical,3.424491351
paradoxically,2.187366277
parallel,3.73763873
paralyzed,5
paramilitary,2.358829687
paramount,3.516652062
paranoid,2.547542044
paranormal,1.640665509
parasitic,2.836733239
parasitically,4
parental,2.815761574
parenthetical,2.554986914
parietal,3
parisian,4.198513397
parliamentary,1.753996714
parochial,2.046830049
parsimonious,2.554986914
part-time,2.945040911
part-time,3.541234481
partial,3.021812847
partially,2.845012022
participatory,5
particular,3.196241795
particularly,3.283078535
partisan,3.313618947
partly,3.064577843
paschal,5
passable,2.501873864
passably,2.126046859
passionate,3.61170423
passionately,3.15701449
passionless,4
passive,2.603860502
passively,2.790689171
past,3.109527738
past,3.439276904
pastel,5
pastoral,2.322814266
pasty,5
patchy,2.720444302
patented,2.554986914
patently,2.40839589
paternal,4.386034674
paternalistic,4.386034674
pathetic,1.670847421
pathetically,2.257012706
pathological,2.347448509
pathologically,1.466403084
patient of,3.851923716
patient,3.713295695
patiently,3.002558825
patriarchal,2.627695336
patriotic,2.776896585
patristic,5
patronising,2
paved,1.963465068
pavlovian,1.697155506
payable,3
paying attention,3.009796962
peace-loving,1.697155506
peaceful,4.046644429
peacefully,3.24110458
peachy,4
peaked,5
pearlescent,3
pearly,2.550868323
pectoral,5
peculiar,2.750299015
peculiarly,3.655707557
pedagogic,5
pedagogical,4.386034674
pedagogically,5
pedal,5
pedantic,2.275700951
pedantically,3
pedestrian,3.016164447
pediatric,2.364351553
peerless,5
peeved,3
peevish,2
pejorative,1.466403084
pellucid,4
pelvic,4
penal,5
pendant,5
penniless,1.72522749
penny-wise,3
pensive,4.386034674
pent-up,5
pent,3
pentatonic,5
peopled,4
peppy,2
per annum,5
per capita,3.676437864
per capita,3.676437864
per diem,3.307839208
per se,3.068464231
per year,2.755224621
perceptible,4.386034674
perceptive,3.894269923
perceptively,5
perceptual,3.541234481
peremptory,5
perennial,4.246546233
perennially,5
perfect,4.088580009
perfectly,3.752838279
perfervid,4
perforated,5
perfumed,3.541234481
perfunctorily,5
perfunctory,2.770930496
perhaps,2.990560518
perilous,4.077760269
perilously,4.557034656
periodic,3.289191506
periodical,2.868868503
periodically,3.300329407
peripheral,3.415998363
perishable,2.354084334
perked up,4.557034656
perky,3.169764526
permanent,3.230701561
permanently,3.331929816
permissible,2.126177485
permissive,3.326694001
pernicious,3.42860053
perpendicular,3.215470362
perpetual,2.996501878
perpetually,2.526948354
perplexed,4
perplexing,3.653073472
persian,2.583542611
persistent,2.959458085
persistently,2
personable,3.859237091
personal,3.475144587
personalised,5
personalized,5
personally,3.269389118
perspicacious,4.557034656
persuasive,3.448680571
persuasively,4.311000635
pertinent,3.420359611
peruvian,2.187366277
pervasive,3.093185531
perverse,2.716341285
perversely,3.18747162
perverted,3.070723314
pervious,3.911726269
pesky,2.831166282
pessimistic,3.164365461
pestered,5
pet,3.659205963
petite,3.697399734
pettily,5
petty,2.428916908
petulant,4.715507074
phallic,5
phantasmal,5
phantom,2.467639868
pharisaical,1
pharmaceutical,3.817826705
phenomenal,4.059065711
phenomenally,3.373064177
philanthropic,4.557034656
philippine,2
philosophic,3.911726269
philosophical,3.080842347
philosophically,2.979968162
phlegmatic,4
phobic,5
phonetic,4.611181062
phonetically,5
phoney,2.533532505
phonic,2
phony,2.727740718
phosphorescent,3
photogenic,3.851923716
photographic,4.402607046
physical,3.25108868
physically,2.988978518
physiologic,5
physiological,3.045747412
physiologically,3.011157899
picaresque,5
picayune,5
picky,3.393118352
pictorial,3.541234481
picturesque,3.87755781
picturesquely,4
piecemeal,2.196953157
pink,2.814593553
pinkish,2.554986914
pint-sized,5
pious,2.430695003
piquant,3
pissed off,2.305356551
pissed,5
pitched,3.61661619
piteously,2
pithily,3
pithy,3.218650913
pitiable,2.583542611
