,Word,Tag,ExpectedRate
31820,lemon,v,5.43923640082
31821,lemonade,n,5.81504798796
31822,lemony,n,5.51813693147
31823,lemora,n,8.24784552624
31824,lemorne,n,8.15891614904
31825,lemur,n,5.37806873612
31826,len,n,5.90134708874
31827,lena,n,5.91913967905
31828,lenard,n,6.41346036472
31829,lend,v,6.0140695139
31830,lender,n,5.816745734
31831,lending,n,6.28921527516
31832,lene,n,5.68164797134
31833,lenght,n,5.42069382229
31834,lenghts,n,5.31177739671
31835,lenghty,a,4.67896717186
31836,lengies,n,5.07724299323
31837,length,n,5.60210336529
31838,lengthen,v,4.96863787256
31839,lengthly,a,5.40460683762
31840,lengthy,a,5.39782853166
31841,lengyel,n,7.27260800137
31842,lenhart,n,4.54513939092
31843,leni,n,5.29748453113
31844,leniency,n,5.82155050792
31845,lenient,a,4.5177875421
31846,lenin,n,6.59235454269
31847,lenina,n,5.86712236373
31848,leningrad,n,6.84837445664
31849,lennie,n,6.45570155356
31850,lennix,n,6.83627592839
31851,lennon,n,5.9417570639
31852,lennox,n,6.31199953677
31853,lenny,n,6.52834272985
31854,leno,n,5.32383750207
31855,lenoir,n,5.74967833367
31856,lenora,n,4.76827050526
31857,lenore,n,5.857406768
31858,lenox,n,6.16808766595
31859,lens,n,5.452883718
31860,lense,n,3.87127350413
31861,lensed,v,5.75382421249
31862,lenser,a,5.48763502475
31863,lensherr,n,7.16415197141
31864,lensing,n,6.12281560493
31865,lensing,v,6.71548090048
31866,lensman,n,6.10988176764
31867,lent,n,4.95319967768
31868,lenya,n,5.74693093877
31869,lenz,n,5.38974378393
31870,lenzi,n,5.48053693101
31871,leo,n,6.09482526532
31872,leolo,n,5.5871898829
31873,leon,n,6.46428499824
31874,leona,n,6.18941263179
31875,leonard,n,6.36431950363
31876,leonardi,n,6.18946287402
31877,leonardo,n,6.30045438115
31878,leone,n,6.62508294307
31879,leone,v,7.16030477703
31880,leonetti,n,4.29467366984
31881,leong,n,4.835240821
31882,leoni,n,5.44767384351
31883,leonid,n,6.59433756067
31884,leonidas,n,5.75097005521
31885,leonide,n,4.84046939574
31886,leonides,n,5.70631217332
31887,leonidis,n,6.14334388497
31888,leonor,n,6.0774789752
31889,leonora,n,6.35064267573
31890,leonore,n,7.02379015961
31891,leonowens,n,6.81536401908
31892,leopard,n,5.88001836381
31893,leopold,n,6.37166114127
31894,leopoldo,n,7.56946735133
31895,leora,n,6.33771061418
31896,leota,n,5.54994881946
31897,leotard,n,4.53007979041
31898,lep,n,4.65872419932
31899,lepage,n,6.82303623725
31900,leper,a,5.00521152823
31901,leper,n,4.94815808039
31902,leppard,n,4.74795839052
31903,leprachaun,n,2.57292676985
31904,leprechaun,n,4.29997254949
31905,leprosy,a,4.25271068186
31906,leprosy,n,5.24729847746
31907,leprous,a,4.11770495977
31908,lept,v,4.57508840052
31909,lepus,n,3.68049581914
31910,lequizamo,n,4.84218050847
31911,lerman,n,6.84267301356
31912,lermontov,n,8.59261828644
31913,lerner,n,5.99462630433
31914,leroux,n,5.76665104356
31915,leroy,n,5.95253218424
31916,lesbian,a,4.89538879611
31917,lesbian,n,4.81150440088
31918,lesbianism,n,5.20051093461
31919,lesbo,n,3.85311269885
31920,lesbos,n,5.62041764558
31921,lesion,n,6.31215234152
31922,leskin,n,7.56073770782
31923,lesley,n,6.08756759689
31924,leslie,n,5.8743246397
31925,lesnar,n,6.24595804782
31926,lesnie,n,7.84914702081
31927,lespert,n,7.95401244697
31928,lesra,n,7.22058551586
31929,less,a,5.34821784719
31930,less,r,5.14407640459
31931,lessen,v,5.94464500517
31932,lesseps,n,6.37276846159
31933,lesser,n,6.1230789238
31934,lesser,r,6.28992790277
31935,lessing,n,7.97719159688
31936,lesson,n,5.72530151299
31937,lessor,a,6.62016486804
31938,lestat,n,5.08283690508
31939,lester,n,6.63523134254
31940,lestrade,n,6.52955500416
31941,lestrange,n,6.72354036026
31942,let,n,4.67138804968
31943,let,v,5.08670882775
31944,letch,n,5.4453008402
31945,letdown,a,4.90313465642
31946,letdown,n,4.45980108857
31947,letdown,v,4.73079831384
31948,leterrier,n,6.3705672253
31949,leth,n,7.18536430965
31950,lethal,a,6.00249417329
31951,lethal,n,5.96007181437
31952,lethally,r,5.54862619893
31953,letham,n,6.42543638831
31954,lethargic,a,4.13491061065
31955,lethargically,r,3.52246682193
31956,lethargy,n,4.71629510941
31957,leticia,n,5.96284523247
31958,leto,n,5.98033148454
31959,letour,n,7.48190715523
31960,letourneau,n,3.21579729167
31961,letscher,n,6.67063258697
31962,letter,n,5.7677068091
31963,letter,v,4.95051512581
31964,letterbox,n,6.33884958719
31965,letterboxed,a,6.98334579874
31966,letterboxed,v,6.39135449858
31967,letterier,n,5.9890073322
31968,lettering,n,4.59517061478
31969,letterle,n,5.21455104479
31970,letterman,n,5.54008838009
31971,lettich,n,5.62148884775
31972,lettie,n,7.18798477763
31973,lettieri,n,6.47711967099
31974,letts,n,6.21721164817
31975,lettuce,n,4.72033150067
31976,letty,n,6.93349571545
31977,letup,n,6.39372527987
31978,lety,n,6.6796493613
31979,leuchter,n,7.57612483795
31980,leukemia,n,6.12921900767
31981,leung,n,6.88610881851
31982,lev,n,6.95102077132
31983,levant,n,5.92292869424
31984,levar,n,6.3406546492
31985,levasseur,n,5.87685018803
31986,levee,n,6.80176874026
31987,level,a,6.18529933878
31988,level,n,5.52869085182
31989,level,v,5.93835102619
31990,leveler,n,6.53115833614
31991,levelheaded,a,7.48493594497
31992,leveling,n,5.12683435588
31993,leven,n,5.53112617532
31994,levene,n,6.8921725291
31995,levenstein,n,4.98662426402
31996,lever,n,5.02520352744
31997,leverage,n,4.86686279018
31998,leverage,v,5.49555344703
31999,levesque,n,5.55375913976
32000,levi,n,6.03025682095
32001,leviathan,n,5.03683229081
32002,levien,n,6.54668870993
32003,levieva,n,5.67509745692
32004,levin,n,5.67045508822
32005,levine,n,5.84315004293
32006,levinson,n,5.79219727336
32007,levitate,v,5.01360482352
32008,levitating,n,5.11461012034
32009,levitation,n,5.11226821345
32010,levitch,n,5.82445827856
32011,levitt,n,7.0302852626
32012,levity,n,5.93879875027
32013,levon,n,6.35286425412
32014,levy,n,5.27936473245
32015,levy,v,4.0123028257
32016,lew,n,5.8454713567
32017,lewd,a,4.71405702337
32018,lewd,n,4.89314158383
32019,lewdness,n,5.62823644486
32020,lewellen,n,5.43358050832
32021,lewellyn,n,6.99928453784
32022,lewin,n,6.39684733543
32023,lewinsky,n,4.93746098405
32024,lewis,n,5.73714276346
32025,lewis,v,6.03951671831
32026,lewiston,n,8.85656022761
32027,lewt,n,6.76603431104
32028,lewton,n,6.6243535038
32029,lex,n,5.32325536573
32030,lexa,n,5.04110603626
32031,lexi,n,5.56215547125
32032,lexicon,n,6.05455276118
32033,lexie,n,6.28744843702
32034,lexington,n,7.13303752539
32035,lexus,n,5.34297359913
32036,lexx,n,6.55320184504
32037,ley,n,6.36186985474
32038,leyden,n,7.50823559972
32039,leyla,n,5.58556230783
32040,leyland,n,6.12489594889
32041,lgbt,n,5.57086777149
32042,lh,n,4.72859877
32043,lhasa,n,5.10371012683
32044,lhermitte,n,6.80029634989
32045,lhotl,n,4.39193389876
32046,li,n,5.5804403879
32047,lia,n,4.22593530235
32048,liability,n,5.70769384234
32049,liable,a,5.70004163935
32050,liaison,n,5.80567435427
32051,liam,n,6.0882140423
32052,lian,n,6.41882467219
32053,liana,n,6.10567146646
32054,liane,n,5.94171549123
32055,liang,n,7.40453682505
32056,lianna,n,8.40720276069
32057,liapis,n,3.45476636204
32058,liar,n,5.47000852391
32059,liasions,n,5.70258926113
32060,liason,n,6.93932702822
32061,liasons,n,5.20628126098
32062,lib,n,5.20750533354
32063,libatique,n,6.9371845799
32064,libbed,v,4.46147945055
32065,libbie,n,6.41254917257
32066,libbing,n,4.99045672859
32067,libby,n,5.89016900574
32068,libel,n,4.85846425923
32069,libel,v,6.33097696973
32070,liberace,n,4.91117692571
32071,liberal,a,4.92303983883
32072,liberal,n,4.51497431003
32073,liberalism,n,5.13306911984
32074,liberalization,n,7.57560429833
32075,liberally,r,4.82084269761
32076,liberate,v,5.87904809441
32077,liberated,a,5.95904348042
32078,liberating,a,6.24378098771
32079,liberation,n,6.18194536729
32080,liberator,n,5.57758298461
32081,liberia,n,6.27055221667
32082,liberian,a,5.14605992739
32083,libertarian,a,5.55071915121
32084,libertarian,n,4.18221470802
32085,liberte,n,6.90550823394
32086,libertine,a,6.0201670696
32087,libertine,n,5.99859510873
32088,libertini,n,7.46395688596
32089,liberty,n,5.93390091065
32090,libidinous,a,6.18473116016
32091,libido,n,5.46846088908
32092,librarian,n,5.7524720703
32093,library,n,5.62846033059
32094,libre,n,5.01250857464
32095,libretto,n,5.34639038806
32096,libria,n,5.14227743585
32097,libs,n,4.73210903444
32098,libya,n,4.99753905951
32099,libyan,a,6.99007307025
32100,licence,n,5.50292038895
32101,license,n,5.31081670751
32102,license,v,5.07452491372
32103,licensed,a,5.11369213601
32104,licensing,n,5.44045224668
32105,licentious,a,5.25782674926
32106,lich,n,4.75251393328
32107,licht,n,6.33893902483
32108,lichtenstein,n,4.28864226601
32109,licia,n,7.31485969974
32110,lick,n,4.31568745645
32111,lick,v,4.69704278609
32112,licker,n,5.40946068884
32113,lickers,n,5.07027761551
32114,licon,n,7.59350050476
32115,licorice,n,5.27056691165
32116,lid,n,5.31252283234
32117,liddel,n,4.11900046255
32118,liddell,n,7.65168173177
32119,liddy,n,5.85472048806
32120,lidia,n,7.73755938545
32121,lidth,n,7.22257954194
32122,lie,n,5.3654717416
32123,lie,v,5.52001508827
32124,liebe,n,4.86914765958
32125,lieber,n,5.46949103187
32126,lieberman,n,6.12044741278
32127,liebesman,n,6.74338864605
32128,liebkind,n,6.1363296397
32129,liebman,n,5.83063540492
32130,liege,n,6.31802529734
32131,lieh,n,6.46683353077
32132,lien,n,7.58249622905
32133,lier,n,6.10479175379
32134,liesel,n,7.53961146948
32135,lieu,n,4.86416167814
32136,lieutenant,n,6.07396139953
32137,liev,n,5.45839784601
32138,life,n,6.20256800887
32139,life,v,6.20104325265
32140,lifeblood,n,5.96069942811
32141,lifeboat,n,5.94903730278
32142,lifeforce,n,5.35170056345
32143,lifeform,n,4.85561963207
32144,lifeforms,n,5.13066841656
32145,lifeguard,n,5.14071664318
32146,lifeless,a,3.80530385882
32147,lifelessly,r,3.91200526489
32148,lifelessness,n,4.68129166894
32149,lifelike,a,6.58728472321
32150,lifeline,n,6.52683156913
32151,lifelong,a,6.40458424901
32152,lifer,n,6.96732322831
32153,lifesaver,n,5.92960572649
32154,lifespan,n,5.14842603236
32155,lifestream,n,5.04291436335
32156,lifestyle,n,6.21389450585
32157,lifetime,n,5.73914025779
32158,lifford,n,5.31286670909
32159,lifshitz,n,6.81599764348
32160,lift,n,5.41337510308
32161,lift,v,5.11651045304
32162,lifter,n,6.95950941731
32163,lifting,n,5.26155388603
32164,liftoff,n,4.81665785379
32165,liger,n,5.81064013982
32166,ligeti,n,7.09407846926
32167,light,a,5.96491056709
32168,light,n,5.69274182328
32169,light,v,5.14426950366
32170,lightbulb,n,4.38378782827
32171,lightcap,n,7.59496950249
32172,lighten,v,6.16267638549
32173,lighter,n,4.63119120471
32174,lightfoot,n,6.70351028115
32175,lighthearted,a,6.43788574364
32176,lighthearted,n,5.6289915093
32177,lighthearted,v,6.45375412422
32178,lightheartedly,r,6.59695457513
32179,lightheartedness,n,6.76890714875
32180,lighthouse,n,5.40375436641
32181,lighting,n,5.26501225512
32182,lightly,r,5.64369485339
32183,lightman,n,7.57363411524
32184,lightner,n,5.44552552993
32185,lightness,n,6.55205750306
32186,lightning,n,5.35368687029
32187,lightning,v,6.97233087435
32188,lightoller,n,7.95990934136
32189,lightsaber,n,6.55888902316
32190,lightsabers,n,5.76056201938
32191,lightsabre,n,6.33627668069
32192,lightsabres,n,6.63637477868
32193,lightspeed,n,3.19372921541
32194,lightweight,a,5.37767382673
32195,lightweight,n,3.92826579331
32196,lightyear,n,7.99352324205
32197,lightyears,n,5.3092529751
32198,likability,n,5.52575226355
32199,likable,a,5.79347976907
32200,likable,n,4.84746842649
32201,likably,r,5.71083263624
32202,like,a,5.47061818182
32203,like,n,5.69003436017
32204,like,v,5.69996768982
32205,likeability,n,5.59467156802
32206,likeable,a,5.74440586638
32207,likeably,r,5.88178144716
32208,likelihood,n,5.27566872552
32209,likeliness,n,6.78557999507
32210,likely,a,5.51567180424
32211,likely,r,5.77107184877
32212,liken,v,5.60811354618
32213,likeness,n,5.79651325171
32214,likens,n,6.52511343134
32215,likewise,r,5.73389929445
32216,liking,n,5.6347873743
32217,lil,n,5.66902960611
32218,lila,n,5.95106990283
32219,lilac,n,6.91437197907
32220,lilah,n,7.81666551623
32221,lilard,n,5.36378781052
32222,lili,n,6.00139470971
32223,lilia,n,6.66219811848
32224,lilian,n,7.2417254306
32225,liliana,n,5.71926360715
32226,liliom,n,4.61311549374
32227,lilith,n,5.23912863059
32228,lilja,n,7.59766539221
32229,liljeberg,n,8.60471129448
32230,lillard,n,5.20262113781
32231,lille,n,7.93787111911
32232,lillete,n,5.94350964196
32233,lilley,n,7.94973876632
32234,lilli,n,6.3153297877
32235,lillian,a,6.5563220121
32236,lillian,n,6.45510451591
32237,lilliard,n,4.36228625112
32238,lillie,n,5.62910671498
32239,lillith,n,3.9599970577
32240,lillo,n,7.93548408843
32241,lilly,n,6.22963571814
32242,lilo,n,6.89392238826
32243,lilt,n,5.84140791785
32244,lilting,a,6.72150071073
32245,lily,n,6.18651222547
32246,lilya,n,7.76358966507
32247,lilyan,n,5.58444406211
32248,lim,n,6.51649831683
32249,lima,n,5.27065049671
32250,liman,n,5.7146823644
32251,limb,n,5.21672784993
32252,limbaugh,n,4.61260431037
32253,limber,n,5.2053676441
32254,limbless,a,5.54112245521
32255,limbo,n,5.76633298568
32256,lime,n,6.99399656185
32257,limehouse,n,6.72616629837
32258,limelight,n,6.51371120732
32259,limerick,n,6.22475253305
32260,limey,n,5.96506289955
32261,limit,n,5.48685447373
32262,limit,v,5.48262883619
32263,limitation,n,5.9677392157
32264,limited,a,5.65376962847
32265,limited,n,6.50548080734
32266,limitless,a,5.95266402996
32267,limn,v,6.25861443449
32268,limo,n,5.77059119154
32269,limon,n,5.73655207533
32270,limousine,n,5.55598773072
32271,limp,a,4.01434901176
32272,limp,n,4.39675160066
32273,limp,v,4.40148243722
32274,limpid,a,6.02602650366
32275,limply,r,4.10584359132
32276,lin,n,6.31293270443
32277,lina,n,6.26407974176
32278,linc,n,4.73717528234
32279,linchpin,n,6.32876554363
32280,lincoln,n,5.86895873103
32281,lind,n,6.08576026484
32282,linda,n,5.79862780712
32283,lindberg,n,5.87100590225
32284,lindbergh,n,6.47293112767
32285,lindelof,n,7.88469691434
32286,linden,n,6.09063201884
32287,lindenbrook,n,7.67152969096
32288,linder,n,6.45502611986
32289,lindfors,n,5.76517843142
32290,lindgren,n,7.26021871585
32291,lindhardt,n,6.15454488623
32292,lindhome,n,5.37628215219
32293,lindley,n,6.29423262732
32294,lindo,n,5.6058285482
32295,lindon,n,6.67923296709
32296,lindsay,n,5.76894794737
32297,lindsey,n,5.66698109985
32298,lindstrom,n,6.84799915499
32299,lindvall,n,7.74945929612
32300,lindy,n,6.68704225124
32301,line,n,5.14303662742
32302,line,v,4.99891299666
32303,lineage,n,5.30191200493
32304,linear,a,5.77409830872
32305,linearity,n,6.09006340993
32306,linearly,r,5.67955011012
32307,linebacker,n,5.39214962533
32308,linehan,n,5.69292062317
32309,lineman,n,6.32636212276
32310,linen,n,5.1423923638
32311,liner,n,5.54786885564
32312,lineup,n,5.81076614069
32313,ling,n,5.90124731471
32314,ling,v,6.17908500234
32315,linger,v,5.89850599193
32316,lingerie,n,4.83563177324
32317,lingo,n,5.48981991712
32318,linguini,n,6.89575788049
32319,linguist,n,5.52872207461
32320,linguistic,a,5.55497785036
32321,linguistics,n,6.39310615828
32322,linh,n,7.80580463146
32323,lining,n,4.63582480232
32324,link,n,5.98950175009
32325,link,v,5.67251425617
32326,linkage,n,5.13169667584
32327,linke,n,5.75199108235
32328,linkin,n,5.48295095678
32329,linklater,n,6.19940511594
32330,linkletter,n,7.4227056067
32331,linley,n,5.64584222524
32332,linn,n,5.85477655945
32333,linna,n,8.95906241258
32334,linnea,n,4.83511632882
32335,linnet,n,7.1044527668
32336,linney,n,6.1205147343
32337,lino,n,6.14282888423
32338,linoge,n,6.55329392985
32339,linscott,n,4.15627141795
32340,linsey,n,5.55979396606
32341,linson,n,5.14099241454
32342,lint,n,3.5029169516
32343,linton,n,5.68129524338
32344,linus,n,6.70229680951
32345,linux,n,5.55948051032
32346,linville,n,6.17281252527
32347,linz,n,5.89507014948
32348,lion,n,5.63860809313
32349,lioncourt,n,6.44948358955
32350,lionel,n,6.45475825624
32351,lioness,n,6.44042590412
32352,lionheart,n,6.31892589025
32353,lionhearted,n,6.12550108374
32354,lionize,v,5.2123359275
32355,lionsgate,n,4.32576199392
32356,lior,n,7.62593344109
32357,liota,n,5.00569376271
32358,liotta,n,5.80478814284
32359,lip,a,4.74778477083
32360,lip,n,5.0153152054
32361,lipman,n,6.91760824964
32362,lipnick,n,7.93187124468
32363,lipnicki,n,6.52081239196
32364,liposuction,n,5.17877729753
32365,lipp,n,4.81709560164
32366,lipped,v,4.98587938554
32367,lippert,n,5.11480724502
32368,lipscomb,n,6.78882724895
32369,lipsett,n,3.6115289361
32370,lipsky,n,5.77894080212
32371,lipstick,n,4.76276519055
32372,lipton,n,5.72530860559
32373,liquefy,v,4.66089370044
32374,liquid,a,5.31790399004
32375,liquid,n,5.28668957329
32376,liquidate,v,5.99119444409
32377,liquidation,n,7.81539464736
32378,liquor,n,5.50509560076
32379,lir,n,7.49573073854
32380,lira,n,5.50278208111
32381,lisa,n,5.8337019237
32382,lisberger,n,6.13839203333
32383,lisbeth,n,7.05546384115
32384,lisbon,n,6.26110865993
32385,lise,n,5.95100342713
32386,lisi,n,6.26842682583
32387,lisle,n,8.32415307827
32388,lisp,n,4.68883829737
32389,lisp,v,4.23535730068
32390,lisping,n,4.16295101475
32391,lispy,a,6.59548928782
32392,lissa,n,5.32316747409
32393,list,n,5.48377014778
32394,list,v,4.84651062272
32395,listen,n,5.83427042386
32396,listen,v,5.58951567512
32397,listenable,a,5.68207455141
32398,listener,n,6.05029732955
32399,listening,n,6.2681317638
32400,lister,n,5.2356230135
32401,listing,n,5.61355397358
32402,listless,a,3.85949360055
32403,listlessly,r,4.38160647908
32404,listlessness,n,4.83444942124
32405,liston,n,4.74787875812
32406,liszt,n,5.79237813114
32407,lisztomania,n,6.13531050108
32408,lit,n,5.27881648803
32409,lita,n,6.22875668833
32410,litany,n,4.45785084915
32411,lite,a,5.26815774694
32412,lite,n,4.7201102828
32413,lite,v,3.946852774
32414,litel,n,5.36474631446
32415,liter,n,4.22676976039
32416,literacy,n,5.90809436242
32417,literal,a,5.88967289043
32418,literally,n,4.12841394015
32419,literally,r,5.23466368302
32420,literaly,r,5.31617139928
32421,literary,a,5.86161903666
32422,literary,n,6.16281940096
32423,literate,a,6.62262243293
32424,literate,n,6.56125184394
32425,literate,v,5.9150939252
32426,literately,r,4.50816693074
32427,literati,n,6.62761507163
32428,literature,n,5.78707660546
32429,lithe,a,5.47208718079
32430,lithe,n,6.33203874448
32431,lithgow,n,5.82565323973
32432,lithium,n,4.89871201712
32433,lithuania,n,5.52412046717
32434,lithuanian,a,5.02154050382
32435,litigation,n,5.84836808252
32436,litigator,n,7.93465845409
32437,litle,a,6.35910741694
32438,litmus,n,5.22343105069
32439,litre,n,5.62145492351
32440,litt,n,6.00257020623
32441,litte,n,6.21902860186
32442,litter,n,4.82350642044
32443,litter,v,5.20791005711
32444,litterally,r,5.27591573937
32445,litteraly,r,5.21418809817
32446,little,a,5.6055037437
32447,little,n,5.885151854
32448,little,r,5.2524450642
32449,littlefield,n,6.98810120668
32450,littlefoot,n,6.28354395816
32451,littler,n,6.13857067977
32452,littlest,n,5.09868724802
32453,littleton,n,5.77756460973
32454,litton,n,6.62724484295
32455,litvak,n,6.67365354681
32456,litw,n,5.83614204225
32457,litzke,n,7.38322280306
32458,liu,n,5.7920919947
32459,liv,n,5.34925928322
32460,livable,a,5.72570712074
32461,live,a,5.95562769583
32462,live,n,5.45751686387
32463,live,r,4.52722263162
32464,live,v,6.0075919101
32465,livelier,n,5.75434213776
32466,livelihood,n,6.40893525962
32467,liveliness,n,6.04050507342
32468,lively,a,6.28724966883
32469,lively,n,5.93921356785
32470,lively,r,6.16299729604
32471,liven,v,4.49775844616
32472,liver,n,5.20444275888
32473,liverpool,n,6.13752755776
32474,liverpudlian,a,5.27529574243
32475,livery,n,6.05174600098
32476,livesey,n,7.85148179169
32477,livestock,n,5.52979697428
32478,livia,n,6.38347466577
32479,livid,a,4.87887940194
32480,livin,n,6.17848635464
32481,living,a,7.14171414664
32482,living,n,5.97012734203
32483,livingston,n,6.29077285336
32484,livingstone,n,6.50763971812
32485,livvy,n,5.69804918801
32486,livy,n,9.00439004051
32487,liye,n,6.002214561
32488,liz,n,5.72708059089
32489,liza,n,6.62105127531
32490,lizabeth,n,6.64913358675
32491,lizard,a,4.51311439406
32492,lizard,n,4.81983169586
32493,lizardo,n,7.40312930059
32494,lizbeth,n,7.08961269675
32495,lizzie,n,5.89462812238
32496,lizzy,n,5.29678879688
32497,lj,n,5.95089166461
32498,lk,n,5.46536693163
32499,ll,n,4.99661420908
32500,ll,v,5.99845088695
32501,llama,n,5.61925548494
32502,llewellyn,n,5.81126813708
32503,llewelyn,n,6.81789230357
32504,llewlyn,n,7.37306525287
32505,lll,n,7.48633373695
32506,llorona,n,3.99456017476
32507,llosa,n,4.21558051265
32508,lloyd,n,6.17973716597
32509,lluis,n,6.75574621253
32510,llyod,n,5.99842337379
32511,lm,n,4.97827797263
32512,lmao,n,4.3950013029
32513,lmn,n,4.46831205831
32514,lo,n,5.24742359956
32515,lo,v,4.12242756922
32516,loach,n,6.18686505425
32517,load,n,4.78565389574
32518,load,v,5.4071614282
32519,loaded,a,5.23772728413
32520,loaded,n,4.91896625392
32521,loader,n,5.47124750127
32522,loaf,n,4.88667066744
32523,loafer,n,5.33389577202
32524,loan,n,5.83156672576
32525,loan,v,5.48096836469
32526,loath,a,5.88157866507
32527,loathe,a,5.34594411345
32528,loathe,n,5.08143972697
32529,loathe,v,5.03960236623
32530,loathes,n,6.35975780553
32531,loathing,a,5.69608243746
32532,loathing,n,5.7092698015
32533,loathsome,a,4.6433487457
32534,lob,n,5.43615656868
32535,lob,v,4.61307053816
32536,lobby,n,5.25819932776
32537,lobby,v,5.52719790883
32538,lobbying,n,5.25675983816
32539,lobbyist,n,6.81546545709
32540,lobe,n,4.89367689103
32541,lobianco,n,5.64762191641
32542,lobo,n,5.36991761107
32543,lobotomized,a,2.89831602899
32544,lobotomized,v,3.7073940357
32545,lobotomy,a,3.26872824095
32546,lobotomy,n,3.28111792469
32547,lobster,n,5.20444878966
32548,loc,n,5.83430131178
32549,loca,n,5.27547019621
32550,local,a,5.56726386608
32551,local,n,5.59631634122
32552,locale,n,5.84311617109
32553,locality,n,6.48370683446
32554,localize,v,5.88206405257
32555,localized,a,5.05866853037
32556,locally,r,5.72248126063
32557,locane,n,5.77906169282
32558,locarno,n,7.42075619508
32559,locataire,n,6.52647402915
32560,locate,v,5.51158735409
32561,location,n,5.73627292925
32562,loch,n,5.17394618806
32563,lochary,n,6.04477546155
32564,lochley,n,4.68542796591
32565,lochlyn,n,5.32410148663
32566,lock,a,5.32055589547
32567,lock,n,5.55101871079
32568,lock,v,5.25201352564
32569,lockdown,n,4.87690371564
32570,locke,n,6.72906472563
32571,locked,n,6.58395681375
32572,locker,n,5.61716549267
32573,locker,v,5.16799805699
32574,locket,n,5.06716773275
32575,lockhart,n,6.37864405712
32576,lockheart,n,7.03999000179
32577,lockheed,n,4.69684828207
32578,lockin,n,6.78542629057
32579,locklear,n,4.73739562454
32580,locklin,n,5.69534801065
32581,locksley,n,7.54196852218
32582,locksmith,n,5.98470082125
32583,lockstep,n,5.94703985309
32584,lockup,n,4.92932184661
32585,lockwood,n,6.60591454312
32586,loco,n,5.88282408887
32587,locomotion,n,5.67103741726
32588,locomotive,a,6.55534026926
32589,locomotive,n,6.19725421604
32590,locque,n,7.92857609848
32591,locus,n,6.28484557509
32592,locust,n,4.21192947264
32593,lode,n,6.90356719448
32594,loder,n,6.69467287415
32595,lodge,n,6.57893670471
32596,lodge,v,5.58506385684
32597,lodger,n,6.38242498607
32598,lodging,n,6.36065058987
32599,lodoss,n,8.86163537897
32600,loduca,n,5.44765501646
32601,loeb,n,5.89871857654
32602,loehr,n,7.13490843188
32603,loesser,n,6.37724657575
32604,loew,n,8.15633247741
32605,loewe,n,6.25216933229
32606,loews,n,5.41275266214
32607,loft,n,5.57765563945
32608,loftus,n,6.74921619733
32609,lofty,a,5.70041935998
32610,log,n,5.08331082225
32611,log,v,4.69158356704
32612,logan,n,5.84803304703
32613,logand,n,5.37729061914
32614,logger,n,5.0375167202
32615,loggerhead,n,6.05546763624
32616,loggia,n,5.90743238158
32617,loggins,n,6.07780493658
32618,logic,n,4.47743800107
32619,logical,a,5.06192056857
32620,logically,r,5.0709133466
32621,login,n,3.53206092263
32622,logistical,a,5.45086928227
32623,logistically,r,5.86153800775
32624,logistics,n,5.56521778453
32625,logo,n,4.94075743427
32626,logue,n,5.93971355875
32627,lohan,a,4.93054371448
32628,lohan,n,5.3636575187
32629,lohman,n,5.52111060777
32630,lohmann,n,6.4138831943
32631,lohr,n,5.61501075054
32632,loic,n,6.85993953335
32633,loin,n,4.90305978943
32634,loincloth,n,4.24693127633
32635,lois,n,5.33852748818
32636,lois,v,4.43269404717
32637,loitering,n,5.1483102145
32638,lok,n,7.16166879907
32639,loken,n,4.56230234013
32640,lokhandwala,n,5.44244890205
32641,loki,n,4.65192915403
32642,lokken,n,4.0476146595
32643,lol,a,4.41934780949
32644,lol,n,5.73256710363
32645,lol,v,5.60751155656
32646,lola,n,6.49869122173
32647,lolita,n,5.70908914979
32648,loll,n,6.22284551416
32649,loll,v,5.80713723114
32650,lollabrigida,n,5.55558410555
32651,lollipop,n,5.49414545362
32652,lollobrigida,n,5.57034426647
32653,lolly,n,6.43399838658
32654,lolo,n,6.14234409948
32655,lom,n,5.92163367649
32656,loman,n,6.60856664163
32657,lomax,n,6.11973509603
32658,lombard,n,6.02525137037
32659,lombardi,n,4.5689784219
32660,lombardo,n,5.88748066753
32661,lombino,n,8.77924290652
32662,lommel,n,3.06965145611
32663,lon,n,6.23141206207
32664,loncraine,n,5.36893083431
32665,londo,n,5.48135164531
32666,london,n,5.9357718283
32667,londoner,n,5.60690352745
32668,lone,a,5.41848332859
32669,lone,n,5.78383076945
32670,loneliness,n,7.24633609131
32671,lonely,a,6.47580883929
32672,lonely,n,5.90711233709
32673,lonely,r,6.3361164193
32674,lonelyhearts,n,6.93965742029
32675,loner,a,6.4105740388
32676,loner,n,6.09643475376
32677,lonergan,n,7.40545245591
32678,lonesome,a,6.32374525203
32679,lonesome,n,6.36141151983
32680,lonestar,n,7.89170437821
32681,lonette,n,5.33333393261
32682,long,a,5.49789129659
32683,long,n,5.64171363157
32684,long,r,5.23126510436
32685,long,v,6.29915288933
32686,longbaugh,n,6.3381112999
32687,longbottom,n,6.02854410461
32688,longbow,n,3.42523805539
32689,longer,n,6.78551732839
32690,longer,r,5.6584884637
32691,longest,n,5.43656211941
32692,longet,n,6.91757476204
32693,longeurs,n,5.30723877658
32694,longevity,n,6.07228376196
32695,longfellow,n,6.73284785134
32696,longford,n,6.71902894002
32697,longhetti,n,7.71282181999
32698,longing,n,6.69700686215
32699,longingly,r,4.55643425171
