Word,ExpectedRate,avg
bigger,2.959384346,2.959384346
bigoted,1.135936033,1.135936033
bilaterally,4,4
bilingual,3.371104373,3.371104373
billionth,2.977037542,2.977037542
binary,2.205110347,2.205110347
binding,3.121134498,3.121134498
binocular,5,5
biochemical,4,4
biodegradable,3,3
biographic,3.541234481,3.541234481
biographical,3.385704795,3.385704795
biological,2.840240427,2.840240427
biologically,2.928452902,2.928452902
biomedical,4,4
bionic,1,1
bipolar,2.263104428,2.263104428
bisexual,2.416124995,2.416124995
bit by bit,3.465077431,3.465077431
bitchy,2.248221995,2.248221995
biting,3.381837641,3.381837641
bitingly,2.739439796,2.739439796
bitter,2.6584925,2.6584925
bitterly,2.817057725,2.817057725
bittersweet,3.617404637,3.617404637
bitty,3.18747162,3.18747162
bizarre,2.562883044,2.562883044
black and white,2.863910742,2.863910742
black-and-white,2.803404094,2.803404094
black-haired,3,3
black,2.897833339,2.897833339
blameless,3.851923716,3.851923716
blameworthy,4,4
bland,1.811658629,1.811658629
blandly,1.793929214,1.793929214
blank,2.427198921,2.427198921
blankly,2.297851654,2.297851654
blase,2.661201744,2.661201744
blasphemous,2.400882979,2.400882979
blatant,2.156136819,2.156136819
blatantly,2.130307562,2.130307562
bleached,2.113562375,2.113562375
bleak,3.311794689,3.311794689
bleakly,2.169983281,2.169983281
bleary-eyed,4.557034656,4.557034656
bleary,3,3
blemished,5,5
blended,2.896514403,2.896514403
blessedly,2.009212493,2.009212493
blighted,3.718362742,3.718362742
blind,2.824009374,2.824009374
blinded,3.22012448,3.22012448
blindly,2.506331517,2.506331517
blissful,2.644658511,2.644658511
blissfully,2.598156513,2.598156513
blithe,5,5
blithely,1.93492915,1.93492915
blocky,4,4
blond,2.382111516,2.382111516
blonde,2.204056245,2.204056245
blood-filled,4,4
blood-red,2.205110347,2.205110347
blooded,3.756416442,3.756416442
bloodless,2.518160289,2.518160289
bloodthirsty,2.786266581,2.786266581
bloody,2.608485735,2.608485735
blotchy,4,4
blotted out,4.715507074,4.715507074
blow-by-blow,2.924472918,2.924472918
blowsy,4.485367641,4.485367641
blue-collar,4.557034656,4.557034656
blue-eyed,2.649226252,2.649226252
blue,2.949104381,2.949104381
bluish black,5,5
bluish green,5,5
bluish,4.653531998,4.653531998
blunt,2.406093229,2.406093229
bluntly,2.145931746,2.145931746
blurry,3.367881254,3.367881254
blustery,3.103726337,3.103726337
boastful,2.542800585,2.542800585
boat-shaped,5,5
bodied,1.753996714,1.753996714
bodily,3,2.610265762
body and soul,3.557380773,3.557380773
boggy,1.753996714,1.753996714
bogus,2.040490343,2.040490343
bohemian,2.815406317,2.815406317
boisterous,5,5
bold,3.076581384,3.076581384
boldly,3.52429665,3.52429665
bolivian,5,5
bombastic,2.002754489,2.002754489
bombastically,5,5
bona fide,2.770672566,2.770672566
bone dry,1.466403084,1.466403084
boneheaded,5,5
boneless,1,1
bony,3,3
bookish,2.981219606,2.981219606
boolean,2,2
booming,3.103122961,3.103122961
boorish,2.125989341,2.125989341
bootleg,4,4
borderline,2.46800572,2.46800572
bored,2.404079676,2.404079676
boring,1.929358664,1.929358664
boringly,2.177993606,2.177993606
bossy,2.360483163,2.360483163
botanical,1.697155506,1.697155506
botched,2.796704393,2.796704393
bothersome,2.461542372,2.461542372
bottom,2.542962139,2.542962139
bottomless,3.305851731,3.305851731
bound up,2.843240949,2.843240949
boundless,3.078413547,3.078413547
bounteous,5,5
bountiful,3.679274827,3.679274827
bovine,3,3
bowed down,2.323205318,2.323205318
boxed in,2,2
boxed,2.626681248,2.626681248
boyish,3.971225348,3.971225348
brackish,3.541234481,3.541234481
braggy,4,4
brain dead,2.309717578,2.309717578
brainless,2.235386834,2.235386834
brainwashed,3.679274827,3.679274827
brainy,2.411119046,2.411119046
brand-new,1.850316002,1.850316002
brash,3.571206762,3.571206762
brattish,2,2
bratty,2.123434033,2.123434033
bravely,3.522289623,3.522289623
brawny,3,3
brazenly,1.712998162,1.712998162
brazilian,2.59649787,2.59649787
breakable,2.502632037,2.502632037
breakneck,3,3
breathless,3.361798024,3.361798024
breathlessly,3.210383623,3.210383623
breathtaking,3.857543881,3.857543881
breezily,4,4
breezy,2.777712226,2.777712226
bridal,1.431183516,1.431183516
brief,2.732947778,2.732947778
briefly,2.986562961,2.986562961
bright blue,2.583542611,2.583542611
bright,2.921946253,2.921946253
brightly,3.176791035,3.176791035
brilliant,3.556539452,3.556539452
brilliantly,3.650093315,3.650093315
brisk,3.136668895,3.136668895
briskly,2.959131938,2.959131938
british,3.136438437,3.136438437
brittle,3.552955907,3.552955907
broad-minded,2.554986914,2.554986914
broad,2.90830119,2.90830119
broadly speaking,5,5
broadly,2.447723099,2.447723099
broken in,3.354879516,3.354879516
broken-down,2.394258351,2.394258351
broken,2.933139555,2.933139555
brokenhearted,2,2
brooding,2.356344658,2.356344658
broody,1.956725463,1.956725463
brotherly,3.680264804,3.680264804
brown,2.573295118,2.573295118
brownish,3,3
brusque,2.72678161,2.72678161
brut,3,3
brutal,3.23016457,3.23016457
brutally,3.202006007,3.202006007
brute,3.138016468,3.138016468
brutish,2.245152229,2.245152229
bubbly,1.968306708,1.968306708
bubonic,1,1
bucolic,3.124955804,3.124955804
buddhist,4.557034656,4.557034656
budding,2.848355595,2.848355595
buddy-buddy,2.394258351,2.394258351
buffoonish,4,4
bugged,3.277359377,3.277359377
buggy,3.679274827,3.679274827
built-in,2.356344658,2.356344658
built-up,3,3
bulbous,5,5
bulgarian,3.526428712,3.526428712
bulky,3.105805453,3.105805453
bulletproof,2.647586336,2.647586336
bullish,3.541234481,3.541234481
bullying,4,4
bumptious,5,5
bumpy,3.333958842,3.333958842
buoyant,3.721217053,3.721217053
burdensome,2.729887199,2.729887199
bureaucratic,3.371104373,3.371104373
burlesque,5,5
burly,3.937120843,3.937120843
burnable,1.466403084,1.466403084
burned-out,3.708510734,3.708510734
burned,3.06567214,3.06567214
burnt-out,5,5
burnt,2.96870499,2.96870499
bush,2.783113399,2.783113399
bushy,4.790467918,4.790467918
busily,1.381854225,1.381854225
businesslike,5,5
busted,2,2
bustling,2.984041596,2.984041596
busty,5,5
busy,2.871055128,2.871055128
but then,2.808472604,2.808472604
buttery,2,2
button-down,2.235132412,2.235132412
buxom,3,3
by a long shot,2.445979274,2.445979274
by all means,2.046435435,2.046435435
by and by,5,5
by and large,2.445641747,2.445641747
by any means,2.917961306,2.917961306
by chance,3.02773346,3.02773346
by choice,3.070802789,3.070802789
by design,2.406473796,2.406473796
by far,3.58529334,3.58529334
by hand,3.264285456,3.264285456
by heart,3.789245216,3.789245216
by luck,1.870037542,1.870037542
by machine,2.554986914,2.554986914
by memory,2.12584132,2.12584132
by nature,3.20823446,3.20823446
by no means,2.881611853,2.881611853
by the day,2.412170417,2.412170417
by the way,2.809733853,2.809733853
by trial and error,4,4
by word of mouth,2.973043885,2.973043885
bygone,3.834752918,3.834752918
byzantine,3.464953717,3.464953717
caesarian,1,1
cagey,1,1
calamitous,4.239183994,4.239183994
calculated,2.447723099,2.447723099
californian,5,5
calisthenic,4,4
callous,2.742433608,2.742433608
calloused,3.449876208,3.449876208
callously,2.135553041,2.135553041
callow,1.442917783,1.442917783
calm,3.189182179,3.189182179
calmly,2.21227093,2.21227093
caloric,2,2
calorific,4,4
calvinist,5,5
calvinistic,5,5
campestral,5,5
campy,2.960313771,2.960313771
canadian,2.787457073,2.787457073
canary,1.753996714,1.753996714
candid,4.026389899,4.026389899
candidly,3.622477466,3.622477466
candied,2,2
canine,2.796704393,2.796704393
canned,2.689359856,2.689359856
cannibalistic,3.926684136,3.926684136
canny,5,5
canonical,2.85471371,2.85471371
canonically,1,1
canonized,3.541321843,3.541321843
cantankerous,2.126177485,2.126177485
capable,2.879267334,2.879267334
capably,5,5
capacious,5,5
capital,5,5
capitalist,2.455759907,2.455759907
capitalistic,3.021843108,3.021843108
capricious,2.889249981,2.889249981
captivated,3.945206926,3.945206926
captivating,3.522449945,3.522449945
captivatingly,3.622477466,3.622477466
captive,2.970520645,2.970520645
cardiac,1,1
cardinal,2.487129699,2.487129699
carefree,3.716811873,3.716811873
careful,3.193889764,3.193889764
carefully,3.108334317,3.108334317
careless,3.040637685,3.040637685
carelessly,2.458958884,2.458958884
carnal,2.319664704,2.319664704
carnally,1,1
carnivorous,3.209142145,3.209142145
carpal,5,5
castrated,1,1
casual,2.88155933,2.88155933
casually,2.660464038,2.660464038
cataclysmic,2.972774522,2.972774522
catastrophic,3.13256968,3.13256968
catastrophically,2.518492094,2.518492094
catatonic,2.277120587,2.277120587
catchy,2.847893859,2.847893859
categorically,4.557034656,4.557034656
cathartic,3.213078334,3.213078334
cathedral,2,2
catholic,2.899874544,2.899874544
catty,2.628480268,2.628480268
caucasian,4.557034656,4.557034656
caught up,3.395042845,3.395042845
causal,3.889390775,3.889390775
causally,1.697155506,1.697155506
causative,2,2
caustic,2.700241866,2.700241866
cautionary,2.859305366,2.859305366
cautious,3.057655585,3.057655585
cautiously,2.834880451,2.834880451
cavalier,2.64809674,2.64809674
cavalierly,2.583542611,2.583542611
cavernous,1.697155506,1.697155506
cc,5,5
cd,1,1
ceaseless,2.446978824,2.446978824
ceaselessly,3.956886955,3.956886955
celebrated,2.455641173,2.455641173
celebratory,2.630237945,2.630237945
celestial,2.751515302,2.751515302
celibate,4,4
cellular,3,3
celluloid,3.541234481,3.541234481
celtic,3,3
centenarian,2.323205318,2.323205318
centennial,5,5
center,2.328259727,2.328259727
central american,3.502232531,3.502232531
central,2.888940312,2.888940312
centralized,3.541234481,3.541234481
centrally,4.29536327,4.29536327
centric,2.371771252,2.371771252
cerebral,2.884098804,2.884098804
cerebrally,2.72678161,2.72678161
ceremonial,3.312963962,3.312963962
ceremoniously,4,4
certain,2.979953062,2.979953062
certainly,2.883128871,2.883128871
certifiable,5,5
certified,1.79895645,1.79895645
cervical,4,4
cesarean,5,5
cetaceous,3,3
chagrined,3.639023953,3.639023953
chained,2.796464307,2.796464307
chalky,1,1
challenging,3.299675492,3.299675492
chambered,3,3
changeable,2.702216525,2.702216525
changed,3.712936402,3.712936402
changeful,4,4
changing,3.387171446,3.387171446
chaotic,3.048096772,3.048096772
chaotically,1.753996714,1.753996714
chapped,3,3
characteristic,2.793398667,2.793398667
characteristically,3.159644795,3.159644795
characterless,1.72522749,1.72522749
charcoal,1.697155506,1.697155506
charismatic,2.905031731,2.905031731
charitable,2.116628446,2.116628446
charitably,3,3
charmed,2.869587277,2.869587277
charming,3.160115783,3.160115783
charmingly,3.100385123,3.100385123
chartered,4,4
chary,1,1
chaste,2.721686702,2.721686702
chastely,1.442917783,1.442917783
chatty,2.803657454,2.803657454
chauvinistic,2.716480882,2.716480882
cheap,2.206517658,2.206517658
cheaply,1.538198326,1.538198326
checkered,2.583542611,2.583542611
cheeky,2.874185482,2.874185482
cheerful,3.297291165,3.297291165
cheerfully,2.493852185,2.493852185
cheerily,1.72522749,1.72522749
cheerless,5,5
cheery,3.541246201,3.541246201
cheesed off,1,1
cheesy,2.79705853,2.79705853
chemical,3.070723314,3.070723314
chemically,2.12584132,2.12584132
cherry,2.583542611,2.583542611
chewy,3.168263778,3.168263778
chic,2.96681921,2.96681921
chief,1.985711405,1.985711405
chiefly,1.823538297,1.823538297
childish,2.476220768,2.476220768
childishly,2.065791144,2.065791144
childless,3.799770825,3.799770825
childlike,2.839094368,2.839094368
chilling,3.632596809,3.632596809
chilly,3.31280669,3.31280669
chimerical,5,5
chinese,2.910651809,2.910651809
chipper,4,4
chirpy,2.245530376,2.245530376
chiseled,1.985711405,1.985711405
chivalric,1,1
chivalrous,2.669710086,2.669710086
chock-full,4.386034674,4.386034674
choleraic,4,4
choosey,4,4
choppy,2.318962153,2.318962153
choral,4.386034674,4.386034674
christian,2.797241476,2.797241476
christlike,2.550868323,2.550868323
christological,3,3
chromatic,5,5
chromosomal,2.412891756,2.412891756
chronic,2.721907073,2.721907073
chronically,2.361458015,2.361458015
chronological,3.343894133,3.343894133
chronologically,3.367060765,3.367060765
chthonic,5,5
chubby,2.505160067,2.505160067
chummy,2.15789642,2.15789642
chunky,1.963465068,1.963465068
churlish,3.054301523,3.054301523
cinematic,3.43829233,3.43829233
circadian,5,5
circuitous,3.059616768,3.059616768
circular,3.102841179,3.102841179
circularly,3.541234481,3.541234481
circumspect,3,3
circumstantial,1.852020047,1.852020047
circumstantially,4.386034674,4.386034674
civic,4.386034674,4.386034674
civil,3.143446274,3.143446274
civilian,3.541321843,3.541321843
civilised,2.196953157,2.196953157
civilized,3.240922974,3.240922974
civilly,2.697322922,2.697322922
clad,1.904554549,1.904554549
clairvoyant,2.630237945,2.630237945
clammy,4.557034656,4.557034656
clamorous,5,5
clandestine,3.467896504,3.467896504
clannish,3,3
clarion,4,4
class-conscious,1,1
classic,3.055287894,3.055287894
classical,3.043269256,3.043269256
classically,2.755078921,2.755078921
classified,5,5
classless,2.66689837,2.66689837
classy,2.801008639,2.801008639
claustrophobic,3.152741576,3.152741576
clean-shaven,5,5
clean,3.119535042,3.119535042
cleanly,3.025849825,3.025849825
clear-cut,3.072411278,3.072411278
clear-eyed,3.18747162,3.18747162
clear-sighted,4,4
clear,2.852248675,2.926124338
clearheaded,4,4
clearly,2.722222977,2.722222977
clenched,1.824104789,1.824104789
clerical,3.443832222,3.443832222
clever,2.846921082,2.846921082
cleverly,3.334581187,3.334581187
cliched,2.054583752,2.054583752
cliff-hanging,2.647586336,2.647586336
climactic,2.639748671,2.639748671
climatic,2.869434616,2.869434616
climatical,3.541321843,3.541321843
clinical,2.732057985,2.732057985
clinically,3.096215075,3.096215075
clipped,4,4
cloaked,2.057293568,2.057293568
clogged,2.554986914,2.554986914
cloistered,2.918209068,2.918209068
close at hand,3.081380359,3.081380359
close to the wind,1,1
close to,3.052305292,3.052305292
close together,3.259886961,3.259886961
close up,2.728197643,2.728197643
close-knit,2.583542611,2.583542611
close-minded,2.989135487,2.989135487
close,3.17542826,3.152934505
closed in,3.124955804,3.124955804
closed-door,4,4
closed-minded,2.477406168,2.477406168
closed,3.74143965,3.74143965
closely,3.310424478,3.310424478
closer,3.319550084,3.319550084
cloud-covered,4.239183994,4.239183994
clouded,4.386034674,4.386034674
cloudless,2.048884887,2.048884887
cloudy,2.785036483,2.785036483
cloying,2.18732346,2.18732346
cloyingly,2.612516644,2.612516644
clubby,1,1
clueless,2.492659002,2.492659002
clumsily,1.901891115,1.901891115
clumsy,2.232530749,2.232530749
clunky,2.153826539,2.153826539
cluttered,5,5
co-ed,1.753996714,1.753996714
coarse,2.796125888,2.796125888
coarsely,2.583542611,2.583542611
coastal,2.906475932,2.906475932
coated,3.04476971,3.04476971
cockeyed,2,2
cocky,2.447954183,2.447954183
coercive,1,1
cogent,2.895583958,2.895583958
cognitive,2.783498886,2.783498886
cognitively,5,5
cognizant,2.589852035,2.589852035
coherent,2.54585458,2.54585458
coherently,2.850132558,2.850132558
cohesive,2.529702889,2.529702889
coincident,4.239183994,4.239183994
coincidental,2.801704622,2.801704622
coincidentally,2.448760545,2.448760545
coincidently,5,5
cold-blooded,3.206619426,3.206619426
cold,2.753374871,2.753374871
coldhearted,3,3
coldly,2.931852172,2.931852172
colicky,4.386034674,4.386034674
collaborative,2.941594482,2.941594482
collectable,2,2
collectible,4,4
collective,2.996903044,2.996903044
collectively,3.479012199,3.479012199
collectivistic,2,2
collegial,2,2
collegiate,2.647586336,2.647586336
colloquial,2.922515356,2.922515356
colloquially,2.527062712,2.527062712
colombian,4.045829459,4.045829459
colonial,3.343621392,3.343621392
colorful,3.286836339,3.286836339
colorless,2.159466405,2.159466405
colossal,2.474654416,2.474654416
colourful,4.154291862,4.154291862
colourless,4.386034674,4.386034674
coltish,5,5
columbian,3.897994133,3.897994133
comatose,2.208907745,2.208907745
combined,2.907975487,2.907975487
combustible,3.371104373,3.371104373
come hell or high water,2.72678161,2.72678161
comfortable,3.179354485,3.179354485
comfortably,3.105760133,3.105760133
comforting,3.411234093,3.411234093
comfortingly,2,2
comfortless,5,5
comfy,2.932066138,2.932066138
comic,2.933502637,2.933502637
comical,2.925447095,2.925447095
comically,2.71872572,2.71872572
coming,3.301384688,3.301384688
commanding,2.984041596,2.984041596
commemorative,5,5
commendable,2.442644501,2.442644501
commensurate,4.029115907,4.029115907
commercial,2.670916074,2.670916074
commercialized,5,5
commercially,1.72522749,1.72522749
commiserative,4,4
committed,2.650773375,2.650773375
common,2.794991404,2.794991404
commonly,2.685240886,2.685240886
commonplace,2.781794397,2.781794397
commonsense,3.371104373,3.371104373
communal,3.435114872,3.435114872
communicable,3,3
communicative,3.312963962,3.312963962
communicatory,3,3
communist,3.180823993,3.180823993
communistic,4.715507074,4.715507074
compact,3.501493703,3.501493703
companionable,3.371104373,3.371104373
companionate,5,5
comparable to,2.78427334,2.78427334
comparable,2.728250965,2.728250965
comparably,3.541234481,3.541234481
comparative,2.926345467,2.926345467
comparatively,2.854048127,2.854048127
compartmentalized,4.386034674,4.386034674
compassionate,3.230991395,3.230991395
compassionately,1.94507783,1.94507783
compatible,2.647624941,2.647624941
compelling,3.121336846,3.121336846
compendious,3,3
competent,2.268060077,2.268060077
competently,2.549405033,2.549405033
competitive,2.958416265,2.958416265
competitively,5,5
complacent,3.067493237,3.067493237
complacently,3.541234481,3.541234481
complaintive,5,5
complaisant,4,4
complementary,3.326099916,3.326099916
complete,2.478988508,2.478988508
completely,2.745286339,2.745286339
complex,3.415324721,3.415324721
complexly,3.541234481,3.541234481
compliant,2.697322922,2.697322922
complicated,3.220800893,3.220800893
complimentary,1.697155506,1.697155506
